Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
22-May-22,Arsenal,Everton,1.35,5.57,9.03
22-May-22,Brentford,Leeds,2.35,3.81,2.91
22-May-22,Brighton,West Ham,2.67,3.47,2.7
22-May-22,Burnley,Newcastle,2.49,3.3,3.05
22-May-22,Chelsea,Watford,1.19,7.68,16.54
22-May-22,Crystal Palace,Manchester Utd,2.82,3.53,2.54
22-May-22,Leicester,Southampton,1.71,4.32,4.56
22-May-22,Liverpool,Wolves,1.15,9.33,18.9
22-May-22,Manchester City,Aston Villa,1.18,8.33,16.12
22-May-22,Norwich,Tottenham,9.93,5.64,1.32
19-May-22,Aston Villa,Burnley,2.03,3.5,3.93
19-May-22,Chelsea,Leicester,1.43,5,7.56
19-May-22,Everton,Crystal Palace,1.87,3.55,4.66
17-May-22,Southampton,Liverpool,6.64,4.98,1.47
16-May-22,Newcastle,Arsenal,4.29,3.88,1.84
15-May-22,Everton,Brentford,1.92,3.59,4.25
15-May-22,Aston Villa,Crystal Palace,1.9,3.56,4.45
15-May-22,Leeds,Brighton,2.68,3.46,2.7
15-May-22,Watford,Leicester,5.16,4,1.7
15-May-22,West Ham,Manchester City,7.99,5.24,1.4
15-May-22,Wolves,Norwich,1.54,4.5,6.15
15-May-22,Tottenham,Burnley,1.32,5.63,10.21
12-May-22,Tottenham,Arsenal,2.29,3.5,3.24
11-May-22,Wolves,Manchester City,12.07,6.3,1.26
11-May-22,Leicester,Norwich,1.34,5.61,9.23
11-May-22,Watford,Everton,5.88,3.81,1.65
11-May-22,Leeds,Chelsea,4.92,4.11,1.7
10-May-22,Aston Villa,Liverpool,6.45,4.62,1.51
8-May-22,Manchester City,Newcastle,1.18,7.99,17.15
8-May-22,Arsenal,Leeds,1.53,4.57,6.16
8-May-22,Leicester,Everton,2.69,3.28,2.79
8-May-22,Norwich,West Ham,4.89,4.04,1.72
7-May-22,Liverpool,Tottenham,1.43,5.17,7.1
7-May-22,Brighton,Manchester Utd,3.04,3.36,2.48
7-May-22,Brentford,Southampton,2.12,3.54,3.58
7-May-22,Burnley,Aston Villa,3.12,3.18,2.51
7-May-22,Chelsea,Wolves,1.37,4.96,9.49
7-May-22,Crystal Palace,Watford,1.69,3.87,5.41
2-May-22,Manchester Utd,Brentford,1.77,3.98,4.64
1-May-22,West Ham,Arsenal,4.39,3.9,1.82
1-May-22,Everton,Chelsea,5.23,3.92,1.71
1-May-22,Tottenham,Leicester,1.37,5.34,8.82
30-Apr-22,Leeds,Manchester City,9.38,5.84,1.33
30-Apr-22,Aston Villa,Norwich,1.43,4.85,8.01
30-Apr-22,Southampton,Crystal Palace,2.45,3.18,3.2
30-Apr-22,Watford,Burnley,2.64,3.23,2.89
30-Apr-22,Wolves,Brighton,2.76,3.02,2.95
30-Apr-22,Newcastle,Liverpool,6.45,4.35,1.54
28-Apr-22,Manchester Utd,Chelsea,3.55,3.65,2.09
25-Apr-22,Crystal Palace,Leeds,2.41,3.46,3.03
24-Apr-22,Liverpool,Everton,1.2,7.27,15.52
24-Apr-22,Brighton,Southampton,2.09,3.4,3.83
24-Apr-22,Burnley,Wolves,2.57,3.16,3.09
24-Apr-22,Chelsea,West Ham,1.43,4.88,7.99
23-Apr-22,Brentford,Tottenham,4.86,4.02,1.74
23-Apr-22,Leicester,Aston Villa,3,3.37,2.48
23-Apr-22,Manchester City,Watford,1.12,10.01,25.92
23-Apr-22,Norwich,Newcastle,3.52,3.35,2.23
23-Apr-22,Arsenal,Manchester Utd,2.05,3.65,3.7
21-Apr-22,Burnley,Southampton,2.67,3.35,2.77
20-Apr-22,Manchester City,Brighton,1.23,6.6,14.88
20-Apr-22,Chelsea,Arsenal,1.92,3.52,4.39
20-Apr-22,Everton,Leicester,2.6,3.32,2.9
20-Apr-22,Newcastle,Crystal Palace,2.28,3.25,3.48
19-Apr-22,Liverpool,Manchester Utd,1.34,5.65,8.84
17-Apr-22,Newcastle,Leicester,2.09,3.52,3.73
17-Apr-22,West Ham,Burnley,1.81,3.78,4.67
16-Apr-22,Manchester Utd,Norwich,1.28,6.37,10.46
16-Apr-22,Southampton,Arsenal,3.99,3.75,1.94
16-Apr-22,Watford,Brentford,3.03,3.34,2.48
16-Apr-22,Tottenham,Brighton,1.52,4.5,6.57
10-Apr-22,Manchester City,Liverpool,1.99,3.76,3.79
10-Apr-22,Brentford,West Ham,2.7,3.32,2.76
10-Apr-22,Leicester,Crystal Palace,2.53,3.3,2.97
10-Apr-22,Norwich,Burnley,3.14,3.39,2.38
9-Apr-22,Aston Villa,Tottenham,3.39,3.5,2.21
9-Apr-22,Arsenal,Brighton,1.65,3.78,6.12
9-Apr-22,Southampton,Chelsea,3.95,3.62,2
9-Apr-22,Watford,Leeds,2.83,3.43,2.59
9-Apr-22,Everton,Manchester Utd,4.12,3.83,1.9
8-Apr-22,Newcastle,Wolves,2.01,3.3,4.32
6-Apr-22,Burnley,Everton,2.56,3.12,3.11
4-Apr-22,Crystal Palace,Arsenal,4.15,3.4,2.01
3-Apr-22,Tottenham,Newcastle,1.55,4.3,6.36
3-Apr-22,West Ham,Everton,1.8,3.8,4.72
2-Apr-22,Manchester Utd,Leicester,1.58,4.48,5.67
2-Apr-22,Brighton,Norwich,1.49,4.32,7.58
2-Apr-22,Burnley,Manchester City,16.68,7.01,1.2
2-Apr-22,Chelsea,Brentford,1.4,4.75,9.19
2-Apr-22,Leeds,Southampton,2.46,3.6,2.85
2-Apr-22,Wolves,Aston Villa,3.08,3.09,2.6
2-Apr-22,Liverpool,Watford,1.16,8.45,17.7
20-Mar-22,Tottenham,West Ham,1.72,3.87,5.16
20-Mar-22,Leicester,Brentford,2.14,3.42,3.62
19-Mar-22,Aston Villa,Arsenal,2.99,3.42,2.47
18-Mar-22,Wolves,Leeds,2.21,3.41,3.47
17-Mar-22,Everton,Newcastle,2.44,3.25,3.2
16-Mar-22,Arsenal,Liverpool,3.64,3.67,2.07
16-Mar-22,Brighton,Tottenham,3.67,3.41,2.14
14-Mar-22,Crystal Palace,Manchester City,9.98,5.49,1.34
13-Mar-22,Arsenal,Leicester,1.44,4.9,7.5
13-Mar-22,Chelsea,Newcastle,1.42,4.89,8.3
13-Mar-22,Everton,Wolves,2.29,3.13,3.63
13-Mar-22,Leeds,Norwich,1.64,4.22,5.45
13-Mar-22,Southampton,Watford,1.68,4.12,5.24
13-Mar-22,West Ham,Aston Villa,2.53,3.32,2.98
12-Mar-22,Manchester Utd,Tottenham,2.33,3.55,3.12
12-Mar-22,Brentford,Burnley,2.11,3.33,3.86
12-Mar-22,Brighton,Liverpool,6.87,4.65,1.49
10-Mar-22,Leeds,Aston Villa,2.87,3.59,2.46
10-Mar-22,Norwich,Chelsea,9.75,4.99,1.37
