Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
28-May-23,Arsenal,Wolves,1.3,6.17,9.65
28-May-23,Aston Villa,Brighton,1.9,4.04,3.82
28-May-23,Brentford,Manchester City,3.44,3.6,2.15
28-May-23,Chelsea,Newcastle,2.84,3.75,2.38
28-May-23,Crystal Palace,Nottingham,1.61,4.09,5.61
28-May-23,Everton,Bournemouth,1.62,4.24,5.5
28-May-23,Leeds,Tottenham,2.78,3.89,2.38
28-May-23,Leicester,West Ham,2.09,3.94,3.29
28-May-23,Manchester Utd,Fulham,1.49,4.97,6.01
28-May-23,Southampton,Liverpool,6.06,4.96,1.49
25-May-23,Manchester Utd,Chelsea,1.57,4.44,5.78
24-May-23,Brighton,Manchester City,3.88,4.15,1.86
22-May-23,Newcastle,Leicester,1.32,6.01,9.41
21-May-23,Manchester City,Chelsea,1.58,4.34,6.11
21-May-23,Brighton,Southampton,1.22,7.33,12.82
21-May-23,West Ham,Leeds,2.59,3.53,2.77
20-May-23,Nottingham,Arsenal,5.29,4.2,1.65
20-May-23,Bournemouth,Manchester Utd,7.25,5.25,1.42
20-May-23,Fulham,Crystal Palace,2.37,3.27,3.28
20-May-23,Liverpool,Aston Villa,1.5,4.89,6.24
20-May-23,Wolves,Everton,3.15,3.48,2.35
20-May-23,Tottenham,Brentford,1.95,3.82,3.9
18-May-23,Newcastle,Brighton,1.81,4.1,4.16
15-May-23,Leicester,Liverpool,4.77,4.34,1.69
14-May-23,Arsenal,Brighton,1.75,4.32,4.38
14-May-23,Brentford,West Ham,1.85,3.66,4.61
14-May-23,Everton,Manchester City,8.35,5.27,1.38
13-May-23,Aston Villa,Tottenham,2.32,3.67,3.04
13-May-23,Chelsea,Nottingham,1.57,4.34,6
13-May-23,Crystal Palace,Bournemouth,1.78,3.81,4.83
13-May-23,Manchester Utd,Wolves,1.38,5.32,7.97
13-May-23,Southampton,Fulham,2.75,3.5,2.61
13-May-23,Leeds,Newcastle,5.09,4.43,1.64
8-May-23,Nottingham,Southampton,2.02,3.53,3.96
8-May-23,Brighton,Everton,1.36,5.53,8.55
8-May-23,Fulham,Leicester,2.71,3.39,2.74
7-May-23,West Ham,Manchester Utd,3.64,3.71,2.05
7-May-23,Newcastle,Arsenal,2.34,3.76,2.96
6-May-23,Liverpool,Brentford,1.44,5.22,6.98
6-May-23,Bournemouth,Chelsea,3.6,3.65,2.09
6-May-23,Manchester City,Leeds,1.17,8.57,17.87
6-May-23,Tottenham,Crystal Palace,1.84,3.88,4.37
