Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
13-May-12,Chelsea,Blackburn,1.25,6.07,11.1
13-May-12,Everton,Newcastle,2.01,3.63,3.52
13-May-12,Manchester City,QPR,1.12,8.81,19.48
13-May-12,Norwich,Aston Villa,2.01,3.47,3.69
13-May-12,Stoke,Bolton,2.15,3.85,3.02
13-May-12,Sunderland,Manchester Utd,7.16,4.53,1.44
13-May-12,Swansea,Liverpool,3.45,3.49,2.1
13-May-12,Tottenham,Fulham,1.41,4.52,8.05
13-May-12,West Brom,Arsenal,5.11,4.03,1.64
13-May-12,Wigan,Wolves,1.55,4.04,6.12
8-May-12,Liverpool,Chelsea,2.06,3.61,3.45
7-May-12,Blackburn,Wigan,2.77,3.41,2.49
6-May-12,Manchester Utd,Swansea,1.17,7.1,16.18
6-May-12,Aston Villa,Tottenham,4.06,3.52,1.9
6-May-12,Bolton,West Brom,2.17,3.39,3.33
6-May-12,Fulham,Sunderland,1.71,3.72,4.98
6-May-12,QPR,Stoke,1.77,3.67,4.6
6-May-12,Wolves,Everton,4.69,3.71,1.75
6-May-12,Newcastle,Manchester City,4.68,4.04,1.69
5-May-12,Arsenal,Norwich,1.2,6.56,14.51
2-May-12,Bolton,Tottenham,4.4,3.72,1.8
2-May-12,Chelsea,Newcastle,1.45,4.5,6.86
1-May-12,Liverpool,Fulham,1.73,3.65,5
1-May-12,Stoke,Everton,3.06,3.25,2.37
30-Apr-12,Manchester City,Manchester Utd,2.04,3.4,3.71
29-Apr-12,Tottenham,Blackburn,1.34,5.29,8.64
29-Apr-12,Chelsea,QPR,1.43,4.37,7.74
28-Apr-12,Norwich,Liverpool,4.51,3.77,1.76
28-Apr-12,Everton,Fulham,1.79,3.51,4.67
28-Apr-12,Stoke,Arsenal,4.45,3.53,1.83
28-Apr-12,Sunderland,Bolton,1.99,3.47,3.81
28-Apr-12,Swansea,Wolves,1.5,4.14,6.66
28-Apr-12,West Brom,Aston Villa,2.14,3.28,3.55
28-Apr-12,Wigan,Newcastle,2.62,3.38,2.64
24-Apr-12,Aston Villa,Bolton,2.03,3.42,3.7
22-Apr-12,Liverpool,West Brom,1.39,4.65,8.32
22-Apr-12,Wolves,Manchester City,13.76,6.75,1.2
22-Apr-12,Manchester Utd,Everton,1.35,4.79,9.37
21-Apr-12,QPR,Tottenham,3.65,3.47,2.05
21-Apr-12,Aston Villa,Sunderland,2.17,3.24,3.52
21-Apr-12,Blackburn,Norwich,1.95,3.61,3.75
21-Apr-12,Bolton,Swansea,2.35,3.26,3.08
21-Apr-12,Fulham,Wigan,1.84,3.61,4.29
21-Apr-12,Newcastle,Stoke,1.69,3.56,5.47
21-Apr-12,Arsenal,Chelsea,1.9,3.58,4.06
16-Apr-12,Arsenal,Wigan,1.27,5.64,11.25
15-Apr-12,Manchester Utd,Aston Villa,1.2,6.76,15
14-Apr-12,Sunderland,Wolves,1.53,4.05,6.69
14-Apr-12,Swansea,Blackburn,2,3.43,3.79
14-Apr-12,West Brom,QPR,2.2,3.41,3.25
14-Apr-12,Norwich,Manchester City,6.66,4.23,1.51
11-Apr-12,QPR,Swansea,2.09,3.37,3.56
11-Apr-12,Manchester City,West Brom,1.24,5.92,12.9
11-Apr-12,Wigan,Manchester Utd,7.72,4.52,1.42
11-Apr-12,Wolves,Arsenal,7.87,4.77,1.39
10-Apr-12,Blackburn,Liverpool,3.15,3.41,2.25
9-Apr-12,Fulham,Chelsea,3.33,3.33,2.21
9-Apr-12,Aston Villa,Stoke,2.22,3.25,3.38
9-Apr-12,Everton,Sunderland,1.95,3.36,4.05
9-Apr-12,Newcastle,Bolton,1.51,4.15,6.45
9-Apr-12,Tottenham,Norwich,1.3,5.48,10.1
8-Apr-12,Arsenal,Manchester City,2.39,3.39,2.95
8-Apr-12,Manchester Utd,QPR,1.17,7.33,16
7-Apr-12,Stoke,Wolves,1.65,3.8,5.45
7-Apr-12,Bolton,Fulham,2.42,3.35,2.9
7-Apr-12,Chelsea,Wigan,1.34,5.03,9.31
7-Apr-12,Liverpool,Aston Villa,1.39,4.56,8.6
7-Apr-12,Norwich,Everton,2.95,3.25,2.44
7-Apr-12,West Brom,Blackburn,1.92,3.49,4.05
7-Apr-12,Sunderland,Tottenham,3.48,3.39,2.12
6-Apr-12,Swansea,Newcastle,2.38,3.35,2.97
2-Apr-12,Blackburn,Manchester Utd,8.09,4.63,1.4
1-Apr-12,Tottenham,Swansea,1.39,4.64,8.38
1-Apr-12,Newcastle,Liverpool,3.24,3.44,2.2
31-Mar-12,Aston Villa,Chelsea,4.91,3.51,1.77
31-Mar-12,Everton,West Brom,1.77,3.55,4.75
31-Mar-12,Fulham,Norwich,1.64,3.75,5.63
31-Mar-12,Manchester City,Sunderland,1.22,5.88,15.05
31-Mar-12,QPR,Arsenal,6.32,4.06,1.54
31-Mar-12,Wigan,Stoke,2.43,3.22,2.97
31-Mar-12,Wolves,Bolton,2.31,3.32,3.13
26-Mar-12,Manchester Utd,Fulham,1.22,6.07,14.13
25-Mar-12,West Brom,Newcastle,1.99,3.5,3.74
24-Mar-12,Stoke,Manchester City,5.72,3.58,1.67
24-Mar-12,Arsenal,Aston Villa,1.34,4.84,9.9
24-Mar-12,Bolton,Blackburn,2.57,3.3,2.76
24-Mar-12,Liverpool,Wigan,1.29,5.28,11.57
24-Mar-12,Norwich,Wolves,1.76,3.64,4.7
24-Mar-12,Sunderland,QPR,2.1,3.26,3.63
24-Mar-12,Swansea,Everton,2.23,3.24,3.34
24-Mar-12,Chelsea,Tottenham,1.96,3.43,4
21-Mar-12,Everton,Arsenal,3.39,3.4,2.14
21-Mar-12,QPR,Liverpool,4.31,3.6,1.84
21-Mar-12,Manchester City,Chelsea,1.85,3.59,4.28
21-Mar-12,Tottenham,Stoke,1.44,4.29,7.77
20-Mar-12,Blackburn,Sunderland,2.37,3.3,3.01
18-Mar-12,Newcastle,Norwich,1.69,3.8,5.02
18-Mar-12,Wolves,Manchester Utd,10.37,5.33,1.3
17-Mar-12,Fulham,Swansea,1.77,3.56,4.78
17-Mar-12,Wigan,West Brom,2.81,3.31,2.51
13-Mar-12,Liverpool,Everton,1.72,3.53,5.31
12-Mar-12,Arsenal,Newcastle,1.38,4.81,8.23
11-Mar-12,Norwich,Wigan,1.9,3.5,4.1
11-Mar-12,Manchester Utd,West Brom,1.32,5.27,9.42
11-Mar-12,Swansea,Manchester City,4.96,3.49,1.78
10-Mar-12,Everton,Tottenham,2.78,3.26,2.59
10-Mar-12,Aston Villa,Fulham,2.52,3.23,2.86
10-Mar-12,Chelsea,Stoke,1.36,4.66,9.68
10-Mar-12,Sunderland,Liverpool,4.25,3.44,1.89
10-Mar-12,Wolves,Blackburn,2.32,3.36,3.06
10-Mar-12,Bolton,QPR,2.51,3.25,2.86
4-Mar-12,Tottenham,Manchester Utd,3.2,3.34,2.26
4-Mar-12,Fulham,Wolves,1.64,3.71,5.67
4-Mar-12,Newcastle,Sunderland,2.25,3.17,3.37
3-Mar-12,Blackburn,Aston Villa,2.41,3.31,2.97
3-Mar-12,Manchester City,Bolton,1.13,8.09,21.14
3-Mar-12,QPR,Everton,2.96,3.26,2.44
3-Mar-12,Stoke,Norwich,1.89,3.41,4.28
3-Mar-12,West Brom,Chelsea,3.97,3.34,1.99
3-Mar-12,Wigan,Swansea,2.55,3.21,2.83
3-Mar-12,Liverpool,Arsenal,2.06,3.35,3.73
26-Feb-12,Stoke,Swansea,1.98,3.37,3.91
26-Feb-12,Arsenal,Tottenham,2.35,3.35,3.04
26-Feb-12,Norwich,Manchester Utd,6.51,4.27,1.5
25-Feb-12,Manchester City,Blackburn,1.14,8.15,19
25-Feb-12,Chelsea,Bolton,1.26,5.63,12.2
25-Feb-12,Newcastle,Wolves,1.5,4.13,6.64
25-Feb-12,QPR,Fulham,2.66,3.25,2.68
25-Feb-12,West Brom,Sunderland,2.35,3.33,3.03
25-Feb-12,Wigan,Aston Villa,2.75,3.21,2.63
12-Feb-12,Aston Villa,Manchester City,5.16,3.73,1.7
12-Feb-12,Wolves,West Brom,2.64,3.2,2.74
11-Feb-12,Tottenham,Newcastle,1.5,4.18,6.74
11-Feb-12,Blackburn,QPR,2.17,3.36,3.34
11-Feb-12,Bolton,Wigan,2.07,3.35,3.66
11-Feb-12,Everton,Chelsea,3.2,3.24,2.3
11-Feb-12,Fulham,Stoke,1.92,3.41,4.11
11-Feb-12,Sunderland,Arsenal,3.59,3.37,2.08
11-Feb-12,Swansea,Norwich,1.78,3.59,4.61
11-Feb-12,Manchester Utd,Liverpool,1.98,3.31,4.11
6-Feb-12,Liverpool,Tottenham,1.89,3.59,4.1
5-Feb-12,Chelsea,Manchester Utd,2.63,3.25,2.74
5-Feb-12,Newcastle,Aston Villa,2.1,3.31,3.58
4-Feb-12,Manchester City,Fulham,1.31,5.11,10.5
4-Feb-12,Norwich,Bolton,2.07,3.41,3.59
4-Feb-12,QPR,Wolves,1.98,3.39,3.89
4-Feb-12,Stoke,Sunderland,2.27,3.25,3.26
4-Feb-12,West Brom,Swansea,2.08,3.31,3.65
