Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
23-May-21,Arsenal,Brighton,1.68,4.21,4.97
23-May-21,Aston Villa,Chelsea,6.98,4.89,1.45
23-May-21,Fulham,Newcastle,2.49,3.47,2.91
23-May-21,Leeds,West Brom,1.55,4.79,5.58
23-May-21,Leicester,Tottenham,1.81,4.27,4.1
23-May-21,Liverpool,Crystal Palace,1.16,8.84,16.77
23-May-21,Manchester City,Everton,1.3,6.17,9.74
23-May-21,Sheffield Utd,Burnley,2.85,3.5,2.53
23-May-21,West Ham,Southampton,1.78,3.91,4.61
23-May-21,Wolves,Manchester Utd,2.35,3.32,3.27
19-May-21,Burnley,Liverpool,9.74,6.28,1.29
19-May-21,West Brom,West Ham,5.17,4.26,1.64
19-May-21,Crystal Palace,Arsenal,5.86,4.14,1.6
19-May-21,Everton,Wolves,1.79,3.73,4.82
19-May-21,Newcastle,Sheffield Utd,1.85,3.74,4.39
19-May-21,Tottenham,Aston Villa,1.62,4.49,5.21
18-May-21,Chelsea,Leicester,1.7,3.85,5.34
18-May-21,Brighton,Manchester City,7.41,4.69,1.45
18-May-21,Manchester Utd,Fulham,1.3,5.94,10.14
18-May-21,Southampton,Leeds,2.66,3.85,2.51
16-May-21,Everton,Sheffield Utd,1.36,5.17,9.18
16-May-21,West Brom,Liverpool,12.41,7.24,1.22
16-May-21,Tottenham,Wolves,1.55,4.55,5.96
16-May-21,Crystal Palace,Aston Villa,3.15,3.53,2.29
15-May-21,Brighton,West Ham,3.53,3.58,2.12
15-May-21,Southampton,Fulham,1.89,3.75,4.21
15-May-21,Burnley,Leeds,3.53,3.84,2.04
14-May-21,Newcastle,Manchester City,9.29,5.81,1.33
13-May-21,Manchester Utd,Liverpool,2.8,3.75,2.44
13-May-21,Aston Villa,Everton,3.03,3.34,2.48
12-May-21,Chelsea,Arsenal,1.92,3.43,4.43
11-May-21,Southampton,Crystal Palace,1.9,3.81,4.06
11-May-21,Manchester Utd,Leicester,3.65,3.55,2.1
10-May-21,Fulham,Burnley,2.24,3.45,3.39
9-May-21,Arsenal,West Brom,1.5,4.56,6.74
9-May-21,West Ham,Everton,2.14,3.55,3.51
