Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
13-May-18,Burnley,Bournemouth,2.36,3.46,3.09
13-May-18,Crystal Palace,West Brom,1.77,3.86,4.7
13-May-18,Huddersfield,Arsenal,5.64,4.73,1.55
13-May-18,Liverpool,Brighton,1.22,7.16,12.82
13-May-18,Manchester Utd,Watford,1.53,4.34,6.6
13-May-18,Newcastle,Chelsea,4.65,3.86,1.78
13-May-18,Southampton,Manchester City,6.09,4.57,1.53
13-May-18,Swansea,Stoke,2.04,3.55,3.77
13-May-18,Tottenham,Leicester,1.38,5.51,7.84
13-May-18,West Ham,Everton,2.32,3.4,3.21
10-May-18,West Ham,Manchester Utd,4.55,3.81,1.8
9-May-18,Manchester City,Brighton,1.19,7.77,16.53
9-May-18,Tottenham,Newcastle,1.21,7.25,14.35
9-May-18,Chelsea,Huddersfield,1.25,5.92,14.96
9-May-18,Leicester,Arsenal,3.86,3.9,1.93
8-May-18,Swansea,Southampton,3.31,3.2,2.38
6-May-18,Arsenal,Burnley,1.42,4.96,7.65
6-May-18,Chelsea,Liverpool,2.17,3.66,3.31
6-May-18,Manchester City,Huddersfield,1.08,13.1,29.59
5-May-18,Everton,Southampton,2.81,3.28,2.66
5-May-18,Bournemouth,Swansea,2,3.58,3.93
5-May-18,Leicester,West Ham,2.27,3.47,3.28
5-May-18,Watford,Newcastle,2.19,3.31,3.64
5-May-18,West Brom,Tottenham,7.36,4.5,1.47
5-May-18,Stoke,Crystal Palace,2.52,3.46,2.86
4-May-18,Brighton,Manchester Utd,4.9,3.48,1.84
30-Apr-18,Tottenham,Watford,1.17,8.45,16.54
29-Apr-18,Manchester Utd,Arsenal,1.39,5.35,8.03
29-Apr-18,West Ham,Manchester City,9.41,5.73,1.33
28-Apr-18,Swansea,Chelsea,7.63,4.71,1.44
28-Apr-18,Burnley,Brighton,2.37,3.11,3.45
28-Apr-18,Crystal Palace,Leicester,2.08,3.54,3.71
28-Apr-18,Huddersfield,Everton,2.67,3.04,3.01
28-Apr-18,Newcastle,West Brom,1.96,3.34,4.43
28-Apr-18,Southampton,Bournemouth,1.69,4.08,5.04
28-Apr-18,Liverpool,Stoke,1.29,5.93,11.27
23-Apr-18,Everton,Newcastle,2.18,3.31,3.66
22-Apr-18,Manchester City,Swansea,1.13,9.46,20.58
22-Apr-18,Arsenal,West Ham,1.51,4.56,6.53
22-Apr-18,Stoke,Burnley,2.24,3.36,3.44
21-Apr-18,Watford,Crystal Palace,3.08,3.3,2.45
21-Apr-18,West Brom,Liverpool,6.38,4.04,1.59
19-Apr-18,Burnley,Chelsea,4.43,3.53,1.9
19-Apr-18,Leicester,Southampton,2.39,3.45,3.06
18-Apr-18,Bournemouth,Manchester Utd,4.5,3.82,1.82
17-Apr-18,Brighton,Tottenham,6.32,4.26,1.56
16-Apr-18,West Ham,Stoke,1.99,3.48,4.09
15-Apr-18,Manchester Utd,West Brom,1.2,7.13,17.28
15-Apr-18,Newcastle,Arsenal,2.87,3.49,2.5
14-Apr-18,Tottenham,Manchester City,2.76,3.61,2.52
14-Apr-18,Liverpool,Bournemouth,1.23,7.05,13.04
14-Apr-18,Burnley,Leicester,2.6,3.15,2.99
14-Apr-18,Crystal Palace,Brighton,1.85,3.48,4.87
14-Apr-18,Huddersfield,Watford,2.57,3.16,3.03
14-Apr-18,Swansea,Everton,2.69,3.15,2.9
14-Apr-18,Southampton,Chelsea,4.62,3.76,1.81
8-Apr-18,Chelsea,West Ham,1.3,5.76,11.07
8-Apr-18,Arsenal,Southampton,1.77,3.81,4.87
7-Apr-18,Manchester City,Manchester Utd,1.84,3.68,4.53
7-Apr-18,Bournemouth,Crystal Palace,2.59,3.5,2.77
7-Apr-18,Brighton,Huddersfield,1.74,3.61,5.57
7-Apr-18,Leicester,Newcastle,1.86,3.56,4.65
7-Apr-18,Stoke,Tottenham,11.01,6,1.29
7-Apr-18,Watford,Burnley,2.34,3.19,3.43
7-Apr-18,West Brom,Swansea,2.43,3.19,3.29
7-Apr-18,Everton,Liverpool,3.64,3.44,2.14
1-Apr-18,Chelsea,Tottenham,2.32,3.39,3.26
1-Apr-18,Arsenal,Stoke,1.3,5.91,10.59
31-Mar-18,Everton,Manchester City,9.63,5.28,1.35
31-Mar-18,Brighton,Leicester,2.77,3.25,2.75
31-Mar-18,Manchester Utd,Swansea,1.23,6.5,15.11
