Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
29 May 2021,Holstein Kiel,FC Koln,3.66,3.63,2.04
26 May 2021,FC Koln,Holstein Kiel,1.67,3.88,5.48
22 May 2021,FC Koln,Schalke,1.37,5.66,7.50
22 May 2021,Bayern Munich,Augsburg,1.14,9.77,17.11
22 May 2021,Dortmund,Bayer Leverkusen,1.55,4.83,5.36
22 May 2021,Eintracht Frankfurt,Freiburg,2.02,4.35,3.20
22 May 2021,Hoffenheim,Hertha Berlin,1.70,4.35,4.53
22 May 2021,Union Berlin,RB Leipzig,3.72,3.95,1.93
22 May 2021,Stuttgart,Arminia Bielefeld,2.28,3.92,2.91
22 May 2021,Werder Bremen,B. Monchengladbach,3.17,3.96,2.12
22 May 2021,Wolfsburg,Mainz,1.81,4.14,4.17
16 May 2021,RB Leipzig,Wolfsburg,2.03,3.63,3.70
16 May 2021,Mainz,Dortmund,6.75,5.58,1.41
15 May 2021,Arminia Bielefeld,Hoffenheim,2.51,3.88,2.64
15 May 2021,Augsburg,Werder Bremen,2.53,3.20,3.03
15 May 2021,B. Monchengladbach,Stuttgart,1.51,5.01,5.71
15 May 2021,Bayer Leverkusen,Union Berlin,1.96,3.67,3.93
15 May 2021,Freiburg,Bayern Munich,9.00,6.74,1.28
15 May 2021,Hertha Berlin,FC Koln,2.97,3.25,2.55
15 May 2021,Schalke,Eintracht Frankfurt,12.14,6.92,1.23
12 May 2021,Schalke,Hertha Berlin,6.34,4.40,1.53
09 May 2021,Hertha Berlin,Arminia Bielefeld,1.87,3.62,4.34
09 May 2021,Eintracht Frankfurt,Mainz,1.91,4.07,3.74
09 May 2021,FC Koln,Freiburg,1.96,3.72,3.85
08 May 2021,Bayern Munich,B. Monchengladbach,1.40,5.58,6.76
08 May 2021,Dortmund,RB Leipzig,2.30,3.70,3.01
08 May 2021,Hoffenheim,Schalke,1.28,6.06,10.69
08 May 2021,Werder Bremen,Bayer Leverkusen,3.97,3.65,1.96
08 May 2021,Wolfsburg,Union Berlin,1.83,3.61,4.65
07 May 2021,Stuttgart,Augsburg,2.17,3.49,3.46
06 May 2021,Hertha Berlin,Freiburg,2.27,3.31,3.38
03 May 2021,Mainz,Hertha Berlin,2.41,3.27,3.15
25 Apr 2021,B. Monchengladbach,Arminia Bielefeld,1.65,3.94,5.69
25 Apr 2021,RB Leipzig,Stuttgart,1.38,5.28,8.14
