Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
29 May 2017,Braunschweig,Wolfsburg,3.32,3.33,2.21
25 May 2017,Wolfsburg,Braunschweig,1.49,4.15,7.18
20 May 2017,FC Koln,Mainz,1.49,4.69,6.22
20 May 2017,B. Monchengladbach,Darmstadt,1.23,6.67,11.43
20 May 2017,Bayern Munich,Freiburg,1.15,8.80,17.15
20 May 2017,Dortmund,Werder Bremen,1.19,8.49,12.58
20 May 2017,Eintracht Frankfurt,RB Leipzig,2.88,3.48,2.44
20 May 2017,Hamburger SV,Wolfsburg,2.42,3.41,2.96
20 May 2017,Hertha Berlin,Bayer Leverkusen,2.14,3.56,3.40
20 May 2017,Hoffenheim,Augsburg,1.45,4.85,6.75
20 May 2017,Ingolstadt,Schalke,2.41,3.65,2.80
13 May 2017,Augsburg,Dortmund,7.56,5.35,1.38
13 May 2017,Bayer Leverkusen,FC Koln,2.18,3.33,3.39
13 May 2017,Darmstadt,Hertha Berlin,2.75,3.44,2.58
13 May 2017,Freiburg,Ingolstadt,2.50,3.54,2.80
13 May 2017,Mainz,Eintracht Frankfurt,1.83,3.56,4.67
13 May 2017,RB Leipzig,Bayern Munich,4.77,4.41,1.66
13 May 2017,Schalke,Hamburger SV,1.86,3.88,4.10
13 May 2017,Werder Bremen,Hoffenheim,2.83,4.03,2.28
13 May 2017,Wolfsburg,B. Monchengladbach,2.06,3.61,3.46
07 May 2017,Freiburg,Schalke,3.58,3.52,2.03
07 May 2017,Hamburger SV,Mainz,2.32,3.34,3.09
06 May 2017,Hertha Berlin,RB Leipzig,3.63,3.51,2.09
06 May 2017,B. Monchengladbach,Augsburg,1.79,3.77,4.60
06 May 2017,Bayern Munich,Darmstadt,1.07,12.84,26.73
06 May 2017,Dortmund,Hoffenheim,1.51,4.86,5.96
06 May 2017,Eintracht Frankfurt,Wolfsburg,2.63,3.40,2.73
06 May 2017,Ingolstadt,Bayer Leverkusen,2.36,3.49,3.03
05 May 2017,FC Koln,Werder Bremen,2.44,3.55,2.89
30 Apr 2017,Hoffenheim,Eintracht Frankfurt,1.50,4.49,6.73
30 Apr 2017,Augsburg,Hamburger SV,2.36,3.19,3.09
