Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
22 Mar 2020,Marseille,PSG,0,0,0
22 Mar 2020,Reims,Nantes,0,0,0
22 Mar 2020,St Etienne,Strasbourg,0,0,0
21 Mar 2020,Angers,Toulouse,0,0,0
21 Mar 2020,Dijon,Amiens,0,0,0
21 Mar 2020,Metz,Brest,0,0,0
21 Mar 2020,Nice,Montpellier,0,0,0
21 Mar 2020,Nimes,Bordeaux,0,0,0
21 Mar 2020,Rennes,Lyon,0,0,0
20 Mar 2020,Lille,Monaco,0,0,0
18 Mar 2020,Strasbourg,PSG,0,0,0
15 Mar 2020,PSG,Nice,0,0,0
15 Mar 2020,Monaco,St Etienne,0,0,0
15 Mar 2020,Bordeaux,Rennes,0,0,0
14 Mar 2020,Amiens,Angers,0,0,0
14 Mar 2020,Brest,Lille,0,0,0
14 Mar 2020,Nantes,Nimes,0,0,0
14 Mar 2020,Strasbourg,Dijon,0,0,0
14 Mar 2020,Toulouse,Metz,0,0,0
14 Mar 2020,Montpellier,Marseille,0,0,0
13 Mar 2020,Lyon,Reims,0,0,0
08 Mar 2020,Lille,Lyon,2.20,3.25,3.45
08 Mar 2020,Rennes,Montpellier,2.20,3.13,3.64
08 Mar 2020,St Etienne,Bordeaux,2.23,3.23,3.40
07 Mar 2020,Angers,Nantes,2.59,2.98,3.04
07 Mar 2020,Dijon,Toulouse,1.81,3.61,4.53
07 Mar 2020,Metz,Nimes,2.35,3.09,3.31
07 Mar 2020,Nice,Monaco,3.25,3.75,2.11
07 Mar 2020,Reims,Brest,2.01,3.29,4.03
06 Mar 2020,Marseille,Amiens,1.56,4.00,6.25
01 Mar 2020,Lyon,St Etienne,1.66,3.68,5.59
01 Mar 2020,Bordeaux,Nice,1.92,3.56,4.01
01 Mar 2020,Nantes,Lille,2.91,2.98,2.68
29 Feb 2020,Amiens,Metz,2.07,3.10,4.09
29 Feb 2020,Brest,Angers,2.54,3.19,2.91
29 Feb 2020,Monaco,Reims,1.83,3.53,4.47
29 Feb 2020,Montpellier,Strasbourg,2.47,3.04,3.14
29 Feb 2020,Toulouse,Rennes,3.67,3.44,2.05
29 Feb 2020,PSG,Dijon,1.10,11.17,18.72
28 Feb 2020,Nimes,Marseille,3.43,3.32,2.18
23 Feb 2020,PSG,Bordeaux,1.12,9.45,19.23
23 Feb 2020,Rennes,Nimes,1.59,3.68,6.76
23 Feb 2020,St Etienne,Reims,2.37,3.02,3.34
22 Feb 2020,Angers,Montpellier,2.55,3.03,3.03
22 Feb 2020,Dijon,Monaco,3.72,3.75,1.94
22 Feb 2020,Lille,Toulouse,1.32,5.02,10.47
22 Feb 2020,Strasbourg,Amiens,1.79,3.53,4.76
22 Feb 2020,Marseille,Nantes,1.84,3.44,4.65
21 Feb 2020,Metz,Lyon,4.36,3.50,1.86
21 Feb 2020,Nice,Brest,1.97,3.74,3.58
16 Feb 2020,Lille,Marseille,2.12,3.04,3.98
16 Feb 2020,Brest,St Etienne,2.67,3.12,2.81
16 Feb 2020,Reims,Rennes,2.77,2.79,3.02
16 Feb 2020,Lyon,Strasbourg,1.67,3.64,5.60
15 Feb 2020,Bordeaux,Dijon,1.78,3.53,4.86
15 Feb 2020,Nantes,Metz,1.83,3.22,5.15
15 Feb 2020,Nimes,Angers,2.79,3.21,2.62
15 Feb 2020,Toulouse,Nice,2.28,3.48,3.09
15 Feb 2020,Amiens,PSG,6.30,4.56,1.49
14 Feb 2020,Monaco,Montpellier,1.71,3.83,4.77
09 Feb 2020,PSG,Lyon,1.34,5.62,7.94
09 Feb 2020,Strasbourg,Reims,2.08,2.98,4.25
09 Feb 2020,Montpellier,St Etienne,2.02,3.24,4.10
08 Feb 2020,Amiens,Monaco,3.18,3.49,2.22
08 Feb 2020,Dijon,Nantes,2.62,3.14,2.86
08 Feb 2020,Metz,Bordeaux,2.75,3.00,2.82
08 Feb 2020,Nice,Nimes,1.93,3.64,3.87
08 Feb 2020,Rennes,Brest,1.56,3.98,6.28
08 Feb 2020,Marseille,Toulouse,1.38,4.74,8.49
07 Feb 2020,Angers,Lille,2.88,3.08,2.64
05 Feb 2020,St Etienne,Marseille,2.83,3.22,2.58
05 Feb 2020,Brest,Bordeaux,2.72,3.25,2.64
05 Feb 2020,Lyon,Amiens,1.43,4.53,7.71
05 Feb 2020,Montpellier,Metz,1.65,3.49,6.25
05 Feb 2020,Nimes,Dijon,2.21,3.25,3.46
05 Feb 2020,Reims,Nice,1.86,3.35,4.62
05 Feb 2020,Toulouse,Strasbourg,3.46,3.17,2.25
04 Feb 2020,Nantes,PSG,9.49,5.64,1.30
04 Feb 2020,Lille,Rennes,1.97,3.32,4.16
04 Feb 2020,Monaco,Angers,1.63,4.02,5.28
02 Feb 2020,Bordeaux,Marseille,3.60,3.09,2.23
02 Feb 2020,Metz,St Etienne,3.04,2.98,2.58
02 Feb 2020,Nice,Lyon,3.86,3.67,1.92
01 Feb 2020,Amiens,Toulouse,2.04,3.29,3.89
01 Feb 2020,Angers,Reims,1.99,3.07,4.52
01 Feb 2020,Dijon,Brest,2.05,3.46,3.62
01 Feb 2020,Nimes,Monaco,4.08,4.00,1.81
01 Feb 2020,Strasbourg,Lille,2.63,2.97,3.00
01 Feb 2020,PSG,Montpellier,1.11,9.22,22.23
31 Jan 2020,Rennes,Nantes,1.92,3.26,4.45
26 Jan 2020,Lille,PSG,6.35,4.69,1.47
26 Jan 2020,Nantes,Bordeaux,2.00,3.20,4.23
26 Jan 2020,Lyon,Toulouse,1.23,6.46,12.29
25 Jan 2020,Brest,Amiens,2.02,3.57,3.60
25 Jan 2020,Monaco,Strasbourg,1.59,4.01,5.80
25 Jan 2020,Montpellier,Dijon,1.62,3.75,5.90
25 Jan 2020,Reims,Metz,1.97,2.98,4.83
25 Jan 2020,St Etienne,Nimes,1.72,3.65,5.08
25 Jan 2020,Marseille,Angers,1.99,3.37,3.98
24 Jan 2020,Nice,Rennes,2.74,3.10,2.75
15 Jan 2020,Monaco,PSG,4.51,4.70,1.62
15 Jan 2020,Amiens,Reims,2.68,2.89,3.01
15 Jan 2020,Nimes,Rennes,3.56,3.20,2.19
12 Jan 2020,PSG,Monaco,1.14,8.83,15.37
12 Jan 2020,Dijon,Lille,3.85,3.28,2.05
12 Jan 2020,St Etienne,Nantes,2.44,3.02,3.21
11 Jan 2020,Amiens,Montpellier,3.06,3.08,2.51
11 Jan 2020,Angers,Nice,1.76,3.63,4.76
11 Jan 2020,Metz,Strasbourg,2.88,2.89,2.80
11 Jan 2020,Nimes,Reims,2.78,2.98,2.83
11 Jan 2020,Toulouse,Brest,2.29,3.35,3.17
11 Jan 2020,Bordeaux,Lyon,3.73,3.29,2.09
10 Jan 2020,Rennes,Marseille,2.57,3.13,2.92
21 Dec 2019,Dijon,Metz,2.17,3.18,3.63
21 Dec 2019,Marseille,Nimes,1.40,4.87,7.61
21 Dec 2019,Monaco,Lille,2.20,3.48,3.24
21 Dec 2019,Montpellier,Brest,1.54,4.01,6.59
21 Dec 2019,Nantes,Angers,2.14,3.09,3.84
21 Dec 2019,Nice,Toulouse,1.81,3.79,4.25
21 Dec 2019,PSG,Amiens,1.05,14.13,37.79
21 Dec 2019,Reims,Lyon,2.86,3.05,2.69
21 Dec 2019,Rennes,Bordeaux,1.95,3.34,4.19
21 Dec 2019,Strasbourg,St Etienne,2.03,3.32,3.89
15 Dec 2019,St Etienne,PSG,10.95,6.12,1.25
15 Dec 2019,Lyon,Rennes,1.64,3.94,5.29
15 Dec 2019,Bordeaux,Strasbourg,2.23,3.14,3.51
14 Dec 2019,Amiens,Dijon,2.10,3.34,3.66
14 Dec 2019,Angers,Monaco,2.95,3.46,2.37
14 Dec 2019,Brest,Nice,2.50,3.39,2.80
14 Dec 2019,Nimes,Nantes,3.78,3.23,2.10
14 Dec 2019,Toulouse,Reims,3.36,3.24,2.25
14 Dec 2019,Metz,Marseille,4.49,3.52,1.83
13 Dec 2019,Lille,Montpellier,1.80,3.46,4.94
08 Dec 2019,Marseille,Bordeaux,1.63,3.81,5.68
08 Dec 2019,Nantes,Dijon,1.61,3.85,5.91
08 Dec 2019,Reims,St Etienne,2.19,3.07,3.74
07 Dec 2019,Monaco,Amiens,1.42,4.72,7.34
07 Dec 2019,Nice,Metz,1.79,3.49,4.85
07 Dec 2019,Rennes,Angers,2.11,3.18,3.83
07 Dec 2019,Strasbourg,Toulouse,1.71,3.77,4.96
07 Dec 2019,Montpellier,PSG,6.44,4.92,1.44
06 Dec 2019,Nimes,Lyon,5.14,3.93,1.66
06 Dec 2019,Lille,Brest,1.35,5.09,8.85
04 Dec 2019,PSG,Nantes,1.13,8.79,19.75
04 Dec 2019,Dijon,Montpellier,2.91,3.02,2.67
04 Dec 2019,Metz,Rennes,3.03,3.05,2.56
04 Dec 2019,St Etienne,Nice,2.06,3.37,3.73
04 Dec 2019,Toulouse,Monaco,3.99,3.70,1.88
03 Dec 2019,Lyon,Lille,2.01,3.42,3.82
03 Dec 2019,Brest,Strasbourg,3.32,3.25,2.26
03 Dec 2019,Angers,Marseille,3.09,3.23,2.38
03 Dec 2019,Bordeaux,Nimes,1.96,3.28,4.21
01 Dec 2019,Rennes,St Etienne,1.95,3.33,4.23
