Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
14 May 2016,Angers,Toulouse,5.99,4.03,1.60
14 May 2016,Caen,Bordeaux,2.79,3.44,2.52
14 May 2016,Guingamp,Nice,4.66,3.92,1.74
14 May 2016,Lorient,GFC Ajaccio,2.79,3.46,2.50
14 May 2016,Monaco,Montpellier,1.49,4.53,6.57
14 May 2016,PSG,Nantes,1.19,7.85,14.02
14 May 2016,Reims,Lyon,3.78,4.06,1.87
14 May 2016,Rennes,Bastia,1.77,3.70,4.74
14 May 2016,St Etienne,Lille,2.61,3.13,2.93
14 May 2016,Troyes,Marseille,4.87,4.37,1.64
11 May 2016,Bordeaux,PSG,5.64,4.60,1.53
07 May 2016,Bastia,Angers,2.30,3.13,3.43
07 May 2016,Bordeaux,Lorient,1.69,3.96,4.96
07 May 2016,GFC Ajaccio,PSG,6.52,4.48,1.50
07 May 2016,Lille,Guingamp,1.46,4.33,7.61
07 May 2016,Lyon,Monaco,1.70,3.85,5.06
07 May 2016,Marseille,Reims,1.88,3.78,3.99
07 May 2016,Montpellier,Rennes,2.29,3.34,3.24
07 May 2016,Nantes,Caen,1.92,3.46,4.26
07 May 2016,Nice,St Etienne,2.05,3.36,3.86
07 May 2016,Toulouse,Troyes,1.20,7.25,13.43
01 May 2016,Angers,Marseille,3.12,3.21,2.41
30 Apr 2016,Lyon,GFC Ajaccio,1.24,6.09,12.79
30 Apr 2016,Caen,Bastia,1.94,3.38,4.31
30 Apr 2016,Lorient,Lille,3.44,3.31,2.21
30 Apr 2016,Monaco,Guingamp,1.44,4.57,7.79
30 Apr 2016,Reims,Montpellier,2.06,3.45,3.72
30 Apr 2016,Troyes,Bordeaux,4.49,4.00,1.75
30 Apr 2016,St Etienne,Toulouse,1.98,3.49,3.98
30 Apr 2016,Nantes,Nice,3.05,3.27,2.43
29 Apr 2016,PSG,Rennes,1.28,5.95,10.53
27 Apr 2016,Lille,Angers,1.60,3.67,6.79
24 Apr 2016,Rennes,Monaco,2.81,3.24,2.62
24 Apr 2016,GFC Ajaccio,Bastia,2.13,3.19,3.82
24 Apr 2016,Guingamp,Caen,2.04,3.46,3.75
24 Apr 2016,Montpellier,Troyes,1.29,5.72,10.36
24 Apr 2016,St Etienne,Lorient,1.53,4.24,6.50
24 Apr 2016,Marseille,Nantes,1.72,3.61,5.36
23 Apr 2016,Toulouse,Lyon,3.51,3.55,2.07
22 Apr 2016,Nice,Reims,1.65,4.01,5.26
17 Apr 2016,Monaco,Marseille,1.99,3.50,3.90
17 Apr 2016,Rennes,Guingamp,1.85,3.52,4.57
17 Apr 2016,Nantes,Montpellier,2.54,3.12,3.03
16 Apr 2016,Bastia,St Etienne,3.68,3.07,2.23
16 Apr 2016,Bordeaux,Angers,1.96,3.26,4.38
16 Apr 2016,GFC Ajaccio,Lille,3.04,3.10,2.54
16 Apr 2016,Lorient,Toulouse,2.87,3.38,2.49
16 Apr 2016,Troyes,Reims,5.19,4.12,1.64
16 Apr 2016,PSG,Caen,1.26,6.21,10.96
15 Apr 2016,Lyon,Nice,1.60,4.13,5.68
10 Apr 2016,Marseille,Bordeaux,1.83,3.60,4.50
10 Apr 2016,Nice,Rennes,2.31,3.27,3.27
10 Apr 2016,Lille,Monaco,2.26,3.18,3.46
09 Apr 2016,Angers,GFC Ajaccio,2.19,3.09,3.74
09 Apr 2016,Caen,Lorient,1.98,3.52,3.88
09 Apr 2016,Reims,Nantes,2.26,3.13,3.52
09 Apr 2016,St Etienne,Troyes,1.22,6.53,12.90
09 Apr 2016,Toulouse,Bastia,1.67,3.56,5.97
09 Apr 2016,Guingamp,PSG,3.09,3.30,2.40
08 Apr 2016,Montpellier,Lyon,3.58,3.47,2.09
03 Apr 2016,Lorient,Lyon,4.07,3.69,1.90
03 Apr 2016,Bastia,Marseille,3.55,3.17,2.23
03 Apr 2016,Nantes,Lille,2.34,2.88,3.70
02 Apr 2016,GFC Ajaccio,St Etienne,3.07,3.01,2.58
02 Apr 2016,Guingamp,Montpellier,2.59,3.05,3.02
02 Apr 2016,Rennes,Reims,1.94,3.40,4.20
02 Apr 2016,Toulouse,Caen,1.89,3.58,4.21
02 Apr 2016,Troyes,Angers,3.34,3.32,2.24
02 Apr 2016,PSG,Nice,1.45,4.48,7.58
01 Apr 2016,Monaco,Bordeaux,1.78,3.60,4.80
20 Mar 2016,PSG,Monaco,1.38,4.80,8.91
20 Mar 2016,Nice,GFC Ajaccio,1.83,3.51,4.70
20 Mar 2016,Bordeaux,Bastia,1.82,3.31,5.12
19 Mar 2016,Lyon,Nantes,1.58,3.90,6.45
19 Mar 2016,Angers,Lorient,2.50,3.00,3.22
19 Mar 2016,Caen,Troyes,1.48,4.49,6.81
19 Mar 2016,Lille,Toulouse,1.88,3.35,4.70
19 Mar 2016,Reims,Guingamp,2.13,3.20,3.81
19 Mar 2016,St Etienne,Montpellier,2.20,3.15,3.65
18 Mar 2016,Marseille,Rennes,1.85,3.54,4.46
