Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
29 May 2022,St Etienne,Auxerre,2.17,3.42,3.55
26 May 2022,Auxerre,St Etienne,2.43,3.14,3.21
21 May 2022,Angers,Montpellier,2.07,3.69,3.49
21 May 2022,Brest,Bordeaux,1.65,4.57,4.74
21 May 2022,Clermont,Lyon,3.64,4.19,1.91
21 May 2022,Lens,Monaco,3.31,3.89,2.11
21 May 2022,Lille,Rennes,3.63,3.82,2.00
21 May 2022,Lorient,Troyes,2.21,3.57,3.29
21 May 2022,Marseille,Strasbourg,2.20,3.28,3.63
21 May 2022,Nantes,St Etienne,2.47,3.62,2.84
21 May 2022,PSG,Metz,1.13,10.28,17.51
21 May 2022,Reims,Nice,4.01,3.80,1.91
20 May 2022,Auxerre,Sochaux,2.24,3.11,3.53
17 May 2022,Paris FC,Sochaux,2.69,2.97,2.88
14 May 2022,Bordeaux,Lorient,2.44,3.38,3.04
14 May 2022,Lyon,Nantes,1.49,5.25,5.84
14 May 2022,Metz,Angers,2.29,3.60,3.15
14 May 2022,Monaco,Brest,1.23,7.03,12.34
14 May 2022,Montpellier,PSG,8.64,6.77,1.30
14 May 2022,Nice,Lille,1.72,4.12,4.70
14 May 2022,Rennes,Marseille,1.94,3.71,4.04
14 May 2022,St Etienne,Reims,2.02,3.52,3.91
14 May 2022,Strasbourg,Clermont,1.44,4.78,7.70
14 May 2022,Troyes,Lens,3.81,3.68,2.00
11 May 2022,Nantes,Rennes,5.71,4.59,1.55
11 May 2022,Nice,St Etienne,1.52,4.43,6.66
08 May 2022,PSG,Troyes,1.17,8.41,15.63
08 May 2022,Lorient,Marseille,3.76,3.63,2.01
08 May 2022,Angers,Bordeaux,2.41,3.45,3.00
08 May 2022,Clermont,Montpellier,1.64,4.17,5.26
08 May 2022,Reims,Lens,3.38,3.42,2.23
08 May 2022,Metz,Lyon,8.65,6.21,1.31
07 May 2022,Brest,Strasbourg,4.02,3.69,1.93
06 May 2022,Lille,Monaco,3.79,3.66,2.01
01 May 2022,Marseille,Lyon,2.37,3.60,2.97
01 May 2022,Bordeaux,Nice,3.27,3.54,2.21
01 May 2022,Brest,Clermont,2.85,3.27,2.64
01 May 2022,Lorient,Reims,2.22,3.29,3.58
01 May 2022,Monaco,Angers,1.33,5.56,9.51
01 May 2022,Montpellier,Metz,1.81,3.93,4.31
01 May 2022,Troyes,Lille,3.47,3.29,2.25
