Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
15-May-16,Lazio,Fiorentina,1.87,3.96,3.95
15-May-16,Palermo,Verona,1.25,6.48,11.49
15-May-16,Udinese,AC Carpi,2.12,3.66,3.39
15-May-16,Chievo,Bologna,2.34,3.37,3.19
15-May-16,Empoli,Torino,2.65,3.55,2.61
15-May-16,Genoa,Atalanta,1.58,4.48,5.5
14-May-16,AC Milan,AS Roma,2.94,3.7,2.33
14-May-16,Napoli,Frosinone,1.07,14.91,33.28
14-May-16,Sassuolo,Inter,1.69,4.16,4.81
14-May-16,Juventus,Sampdoria,1.2,7.33,14.87
8-May-16,Torino,Napoli,7.35,4.88,1.42
8-May-16,Verona,Juventus,5.54,4.21,1.61
8-May-16,AC Carpi,Lazio,2.96,3.31,2.48
8-May-16,Atalanta,Udinese,3.33,3.26,2.31
8-May-16,Fiorentina,Palermo,1.65,4.03,5.31
8-May-16,Frosinone,Sassuolo,5.23,4.11,1.65
8-May-16,Sampdoria,Genoa,0,0,0
8-May-16,AS Roma,Chievo,1.2,6.95,14.06
7-May-16,Bologna,AC Milan,3.9,3.46,2.01
7-May-16,Inter,Empoli,1.37,5.13,8.82
2-May-16,Napoli,Atalanta,1.16,8.09,17.14
2-May-16,Genoa,AS Roma,5.4,4.01,1.64
1-May-16,Lazio,Inter,2.22,3.46,3.33
1-May-16,AC Milan,Frosinone,1.26,6.25,11.5
1-May-16,Empoli,Bologna,2.41,3.23,3.13
1-May-16,Palermo,Sampdoria,1.92,3.64,4.01
1-May-16,Sassuolo,Verona,1.51,4.44,6.36
1-May-16,Juventus,AC Carpi,1.3,5.24,12.01
30-Apr-16,Chievo,Fiorentina,4.35,3.55,1.88
30-Apr-16,Udinese,Torino,1.97,3.48,4.04
25-Apr-16,AC Carpi,Empoli,1.92,3.44,4.25
25-Apr-16,Verona,AC Milan,4.5,3.75,1.75
25-Apr-16,AS Roma,Napoli,2.73,3.39,2.63
24-Apr-16,Fiorentina,Juventus,0,0,0
24-Apr-16,Atalanta,Chievo,1.99,3.36,4.13
24-Apr-16,Bologna,Genoa,2.27,3.23,3.4
24-Apr-16,Sampdoria,Lazio,3.15,3.39,2.32
24-Apr-16,Torino,Sassuolo,2.46,3.26,3.05
24-Apr-16,Frosinone,Palermo,2.79,3.38,2.58
23-Apr-16,Inter,Udinese,1.47,4.33,7.47
21-Apr-16,AC Milan,AC Carpi,1.42,4.51,8.59
20-Apr-16,AS Roma,Torino,1.4,4.92,8.07
20-Apr-16,Chievo,Frosinone,1.93,3.48,4.18
20-Apr-16,Empoli,Verona,1.91,3.55,4.26
20-Apr-16,Genoa,Inter,4.09,3.54,1.94
20-Apr-16,Juventus,Lazio,1.53,4.04,7.02
20-Apr-16,Palermo,Atalanta,2.31,3.31,3.23
20-Apr-16,Udinese,Fiorentina,3.3,3.3,2.2
20-Apr-16,Sassuolo,Sampdoria,2.17,3.37,3.53
19-Apr-16,Napoli,Bologna,1.27,5.92,12
17-Apr-16,Sampdoria,AC Milan,3.32,3.38,2.25
17-Apr-16,Lazio,Empoli,1.51,4.36,6.46
17-Apr-16,Fiorentina,Sassuolo,1.78,3.69,4.82
17-Apr-16,Juventus,Palermo,1.16,7.58,22.68
17-Apr-16,Udinese,Chievo,1.98,3.44,4.06
17-Apr-16,Verona,Frosinone,1.6,4.15,5.56
17-Apr-16,Atalanta,AS Roma,4.91,3.68,1.76
16-Apr-16,Inter,Napoli,3.19,3.28,2.35
16-Apr-16,AC Carpi,Genoa,2.74,3.1,2.8
16-Apr-16,Bologna,Torino,2.98,3.15,2.56
11-Apr-16,AS Roma,Bologna,1.3,5.4,11.15
10-Apr-16,Palermo,Lazio,3.5,3.37,2.17
10-Apr-16,Napoli,Verona,1.24,6.36,12.67
10-Apr-16,Sampdoria,Udinese,2.13,3.25,3.77
10-Apr-16,Torino,Atalanta,1.97,3.3,4.3
10-Apr-16,Empoli,Fiorentina,3.5,3.32,2.19
9-Apr-16,AC Milan,Juventus,3.94,3.2,2.1
9-Apr-16,Chievo,AC Carpi,2.19,3.19,3.7
9-Apr-16,Sassuolo,Genoa,1.89,3.51,4.32
9-Apr-16,Frosinone,Inter,5.79,3.87,1.63
4-Apr-16,Bologna,Verona,1.83,3.47,4.87
3-Apr-16,Inter,Torino,1.74,3.71,5.07
3-Apr-16,Atalanta,AC Milan,3.43,3.24,2.26
3-Apr-16,Chievo,Palermo,2.25,3.26,3.44
3-Apr-16,Fiorentina,Sampdoria,1.64,3.95,5.63
3-Apr-16,Genoa,Frosinone,1.54,4.1,6.65
3-Apr-16,Lazio,AS Roma,3.75,3.34,2.1
3-Apr-16,Udinese,Napoli,6.79,4.3,1.51
2-Apr-16,Juventus,Empoli,1.29,5.33,12.27
2-Apr-16,AC Carpi,Sassuolo,3.22,3.13,2.41
20-Mar-16,AC Milan,Lazio,2,3.31,4.15
20-Mar-16,Napoli,Genoa,1.27,5.74,12.38
20-Mar-16,Frosinone,Fiorentina,5.8,3.99,1.61
20-Mar-16,Sampdoria,Chievo,1.85,3.51,4.59
20-Mar-16,Sassuolo,Udinese,2.03,3.35,3.99
20-Mar-16,Torino,Juventus,0,0,0
20-Mar-16,Verona,AC Carpi,2.13,3.37,3.64
20-Mar-16,Atalanta,Bologna,2.17,3.04,3.94
19-Mar-16,AS Roma,Inter,1.83,3.55,4.66
19-Mar-16,Empoli,Palermo,1.71,3.68,5.33
13-Mar-16,Lazio,Atalanta,1.87,3.47,4.51
13-Mar-16,Palermo,Napoli,9.82,5.81,1.3
13-Mar-16,AC Carpi,Frosinone,1.84,3.54,4.64
13-Mar-16,Fiorentina,Verona,0,0,0
13-Mar-16,Genoa,Torino,2.6,3.06,3.02
13-Mar-16,Udinese,AS Roma,4.49,3.57,1.85
13-Mar-16,Chievo,AC Milan,4.33,3.34,1.96
12-Mar-16,Inter,Bologna,1.61,3.84,6.24
12-Mar-16,Empoli,Sampdoria,2.25,3.21,3.5
11-Mar-16,Juventus,Sassuolo,1.34,4.83,11.29
6-Mar-16,Inter,Palermo,1.36,5.21,8.98
6-Mar-16,Atalanta,Juventus,9.24,4.06,1.45
6-Mar-16,Bologna,AC Carpi,2.06,3.14,4.17
6-Mar-16,Frosinone,Udinese,3.56,3.42,2.13
6-Mar-16,Genoa,Empoli,2.03,3.29,4.07
6-Mar-16,Sassuolo,AC Milan,2.92,3.24,2.56
6-Mar-16,Torino,Lazio,2.55,3.1,3.04
5-Mar-16,Napoli,Chievo,1.2,6.86,16.87
5-Mar-16,Verona,Sampdoria,2.54,3.34,2.85
4-Mar-16,AS Roma,Fiorentina,0,0,0
29-Feb-16,Fiorentina,Napoli,3.46,3.33,2.21
29-Feb-16,Lazio,Sassuolo,1.75,3.57,5.17
28-Feb-16,Juventus,Inter,1.55,3.79,7.59
28-Feb-16,AC Carpi,Atalanta,2.6,3.06,3.01
28-Feb-16,Chievo,Genoa,2.96,3.02,2.67
28-Feb-16,Sampdoria,Frosinone,1.52,4.11,7.09
28-Feb-16,Udinese,Verona,1.88,3.61,4.28
28-Feb-16,Palermo,Bologna,2.85,3.24,2.62
27-Feb-16,AC Milan,Torino,1.89,3.43,4.51
27-Feb-16,Empoli,AS Roma,3.97,3.33,2.03
22-Feb-16,Napoli,AC Milan,0,0,0
21-Feb-16,AS Roma,Palermo,1.29,5.79,10.65
21-Feb-16,Frosinone,Lazio,0,0,0
21-Feb-16,Atalanta,Fiorentina,3.51,3.22,2.23
21-Feb-16,Genoa,Udinese,2.02,3.23,4.17
21-Feb-16,Sassuolo,Empoli,2.08,3.24,3.88
21-Feb-16,Torino,AC Carpi,1.65,3.67,5.92
20-Feb-16,Inter,Sampdoria,1.53,4.23,6.59
20-Feb-16,Verona,Chievo,2.48,3.16,3.07
19-Feb-16,Bologna,Juventus,7.38,3.63,1.59
14-Feb-16,Fiorentina,Inter,2.18,3.26,3.61
14-Feb-16,Palermo,Torino,3.56,3.24,2.23
14-Feb-16,Sampdoria,Atalanta,2.19,3.28,3.55
14-Feb-16,Udinese,Bologna,2.02,3.21,4.22
14-Feb-16,AC Milan,Genoa,1.61,3.81,6.38
13-Feb-16,Juventus,Napoli,2.17,3.09,3.91
13-Feb-16,Chievo,Sassuolo,3.33,3.02,2.43
13-Feb-16,Empoli,Frosinone,1.49,4.3,7.29
12-Feb-16,AC Carpi,AS Roma,4.29,3.49,1.89
11-Feb-16,Lazio,Verona,1.45,4.5,7.87
7-Feb-16,AS Roma,Sampdoria,1.54,4.16,6.65
7-Feb-16,Atalanta,Empoli,2.65,3.09,2.94
7-Feb-16,AC Milan,Udinese,1.54,4.08,6.79
7-Feb-16,Frosinone,Juventus,14.26,6.04,1.24
7-Feb-16,Napoli,AC Carpi,1.17,7.5,18.35
7-Feb-16,Sassuolo,Palermo,1.69,3.7,5.56
7-Feb-16,Torino,Chievo,0,0,0
7-Feb-16,Verona,Inter,4.48,3.66,1.83
6-Feb-16,Genoa,Lazio,2.57,3.2,2.94
6-Feb-16,Bologna,Fiorentina,4.35,3.37,1.92
3-Feb-16,Empoli,Udinese,2.08,3.37,3.76
3-Feb-16,Fiorentina,AC Carpi,1.4,4.69,8.58
3-Feb-16,Inter,Chievo,1.41,4.57,8.88
3-Feb-16,Juventus,Genoa,1.3,5.42,11.31
3-Feb-16,Lazio,Napoli,3.62,3.34,2.14
3-Feb-16,Palermo,AC Milan,4.09,3.54,1.94
3-Feb-16,Sampdoria,Torino,3.03,3.21,2.48
3-Feb-16,Verona,Atalanta,2.38,3.26,3.16
3-Feb-16,Frosinone,Bologna,2.87,3.23,2.54
2-Feb-16,Sassuolo,AS Roma,2.99,3.19,2.52
31-Jan-16,AC Milan,Inter,2.65,3,3
31-Jan-16,Bologna,Sampdoria,2.13,3.27,3.64
31-Jan-16,Genoa,Fiorentina,3.32,3.29,2.28
31-Jan-16,Napoli,Empoli,1.28,5.67,11.07
31-Jan-16,Torino,Verona,1.68,3.81,5.42
31-Jan-16,Udinese,Lazio,0,0,0
31-Jan-16,Chievo,Juventus,8.71,4.06,1.46
30-Jan-16,AS Roma,Frosinone,1.23,6.5,13.09
30-Jan-16,Atalanta,Sassuolo,2.39,3.18,3.25
30-Jan-16,AC Carpi,Palermo,2.28,3.12,3.41
24-Jan-16,Juventus,AS Roma,1.57,3.85,6.98
24-Jan-16,Inter,AC Carpi,1.46,4.35,7.74
24-Jan-16,Lazio,Chievo,0,0,0
24-Jan-16,Palermo,Udinese,2.52,3.22,2.98
24-Jan-16,Sampdoria,Napoli,6.82,4.33,1.5
24-Jan-16,Sassuolo,Bologna,2.12,3.26,3.81
24-Jan-16,Verona,Genoa,3.41,3.4,2.18
24-Jan-16,Fiorentina,Torino,1.83,3.46,4.72
23-Jan-16,Empoli,AC Milan,3.53,3.3,2.19
23-Jan-16,Frosinone,Atalanta,3.19,3.4,2.31
20-Jan-16,Sassuolo,Torino,2.43,3.19,3.16
17-Jan-16,AC Milan,Fiorentina,2.4,3.24,3.17
17-Jan-16,AC Carpi,Sampdoria,2.48,3.18,3.09
17-Jan-16,AS Roma,Verona,1.32,5.28,10.56
17-Jan-16,Bologna,Lazio,3.89,3.28,2.08
17-Jan-16,Chievo,Empoli,2.38,3.04,3.39
17-Jan-16,Udinese,Juventus,5.35,3.45,1.77
17-Jan-16,Genoa,Palermo,1.75,3.62,5.2
16-Jan-16,Napoli,Sassuolo,1.3,5.7,10.11
16-Jan-16,Torino,Frosinone,1.34,5.37,9.63
16-Jan-16,Atalanta,Inter,4.18,3.45,1.96
10-Jan-16,Sampdoria,Juventus,6.6,4.02,1.55
10-Jan-16,Atalanta,Genoa,2.51,3.16,3.04
10-Jan-16,Bologna,Chievo,2.59,2.96,3.12
10-Jan-16,Frosinone,Napoli,13.46,6.78,1.22
10-Jan-16,Torino,Empoli,1.94,3.34,4.42
