Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
16 May 2010,Atalanta,Palermo,5.82,3.82,1.57
16 May 2010,Bari,Fiorentina,2.08,3.24,3.59
16 May 2010,Cagliari,Bologna,1.58,3.51,6.80
16 May 2010,Catania,Genoa,1.68,3.67,5.10
16 May 2010,Chievo,AS Roma,8.40,4.63,1.37
16 May 2010,Parma,Livorno,1.39,4.30,8.04
16 May 2010,Sampdoria,Napoli,1.30,5.17,9.34
16 May 2010,Siena,Inter,18.75,8.50,1.10
15 May 2010,AC Milan,Juventus,1.96,3.37,3.94
15 May 2010,Lazio,Udinese,2.10,2.77,4.28
09 May 2010,AS Roma,Cagliari,1.12,8.38,16.25
09 May 2010,Bologna, Catania,0,0,0
09 May 2010,Fiorentina,Siena,1.39,4.45,8.42
09 May 2010,Genoa,AC Milan,3.84,3.45,1.95
09 May 2010,Inter,Chievo,1.06,11.00,25.50
09 May 2010,Juventus,Parma,1.32,4.96,9.54
09 May 2010,Livorno,Lazio,5.52,3.39,1.70
09 May 2010,Napoli,Atalanta,1.46,4.27,6.99
09 May 2010,Palermo,Sampdoria,2.04,3.27,3.75
09 May 2010,Udinese,Bari,1.82,2.60,7.14
02 May 2010,Lazio,Inter,9.87,4.93,1.31
02 May 2010,Atalanta,Bologna,1.79,3.42,4.71
02 May 2010,Bari,Genoa,2.93,2.00,4.22
02 May 2010,Cagliari,Udinese,3.52,1.77,4.29
02 May 2010,Catania,Juventus,3.27,3.33,2.18
02 May 2010,Chievo,Napoli,3.97,3.38,1.95
02 May 2010,Sampdoria,Livorno,1.11,7.88,20.38
02 May 2010,Siena,Palermo,6.87,4.49,1.44
01 May 2010,AC Milan,Fiorentina,1.56,3.97,5.79
01 May 2010,Parma,AS Roma,6.56,4.11,1.50
25 Apr 2010,AS Roma,Sampdoria,1.45,4.25,7.31
25 Apr 2010,Bologna,Parma,1.53,3.92,5.72
25 Apr 2010,Fiorentina,Chievo,1.50,3.91,6.76
25 Apr 2010,Genoa,Lazio,2.43,3.13,3.05
25 Apr 2010,Juventus,Bari,1.38,4.45,8.87
25 Apr 2010,Livorno,Catania,4.28,2.70,2.25
25 Apr 2010,Napoli,Cagliari,1.42,4.40,7.77
25 Apr 2010,Udinese,Siena,1.62,3.72,5.57
24 Apr 2010,Palermo,AC Milan,1.96,3.50,3.81
24 Apr 2010,Inter,Atalanta,1.24,5.44,11.75
18 Apr 2010,Lazio,AS Roma,3.97,3.31,1.97
18 Apr 2010,Atalanta,Fiorentina,2.44,3.22,2.92
18 Apr 2010,Bari,Napoli,3.06,3.17,2.38
18 Apr 2010,Cagliari,Palermo,3.18,3.26,2.27
18 Apr 2010,Catania,Siena,1.83,3.39,4.55
18 Apr 2010,Parma,Genoa,2.23,3.16,3.40
18 Apr 2010,Sampdoria,AC Milan,2.74,3.13,2.65
18 Apr 2010,Udinese,Bologna,1.70,2.95,7.56
17 Apr 2010,Chievo,Livorno,1.35,4.68,9.43
16 Apr 2010,Inter,Juventus,1.59,3.73,5.98
11 Apr 2010,Sampdoria,Genoa,2.17,3.16,3.52
11 Apr 2010,AC Milan,Catania,1.35,4.63,9.61
11 Apr 2010,AS Roma,Atalanta,1.25,5.38,13.00
11 Apr 2010,Bologna,Lazio,5.08,1.50,4.33
11 Apr 2010,Juventus,Cagliari,1.48,4.07,7.18
11 Apr 2010,Livorno,Udinese,3.18,3.19,2.32
11 Apr 2010,Palermo,Chievo,1.39,4.32,9.17
11 Apr 2010,Siena,Bari,2.05,3.34,3.68
10 Apr 2010,Fiorentina,Inter,3.92,3.27,2.00
10 Apr 2010,Napoli,Parma,1.49,3.89,7.58
03 Apr 2010,Udinese,Juventus,2.50,3.22,2.86
03 Apr 2010,Catania,Palermo,3.09,2.12,3.55
03 Apr 2010,Atalanta,Siena,1.75,3.47,4.97
03 Apr 2010,Bari,AS Roma,5.28,3.81,1.64
03 Apr 2010,Cagliari,AC Milan,4.54,3.58,1.78
03 Apr 2010,Chievo,Sampdoria,2.98,2.93,2.59
03 Apr 2010,Genoa,Livorno,1.49,4.15,6.86
03 Apr 2010,Inter,Bologna,1.26,5.33,12.18
03 Apr 2010,Lazio,Napoli,2.41,3.05,3.15
03 Apr 2010,Parma,Fiorentina,3.24,3.16,2.29
28 Mar 2010,AC Milan,Lazio,1.72,3.44,5.20
28 Mar 2010,Chievo,Parma,2.83,1.91,4.82
28 Mar 2010,Fiorentina,Udinese,1.74,3.46,4.83
28 Mar 2010,Juventus,Atalanta,1.59,3.68,6.28
28 Mar 2010,Livorno,Bari,2.24,3.12,3.38
28 Mar 2010,Napoli,Catania,1.58,3.56,6.64
28 Mar 2010,Sampdoria,Cagliari,1.59,3.67,6.09
28 Mar 2010,Siena,Genoa,2.64,3.18,2.71
27 Mar 2010,Palermo,Bologna,1.58,3.67,6.42
27 Mar 2010,AS Roma,Inter,2.68,3.09,2.75
