Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
19 May 2013,AS Roma,Napoli,2.53,3.53,2.65
19 May 2013,Cagliari,Lazio,5.48,3.73,1.65
19 May 2013,Inter,Udinese,2.93,3.59,2.28
19 May 2013,Palermo,Parma,2.49,3.25,2.87
19 May 2013,Pescara,Fiorentina,15.21,6.75,1.19
19 May 2013,Siena,AC Milan,13.40,6.30,1.22
19 May 2013,Torino,Catania,2.28,3.10,3.42
19 May 2013,Atalanta,Chievo,1.71,3.56,5.15
19 May 2013,Bologna,Genoa,1.87,3.36,4.48
18 May 2013,Sampdoria,Juventus,4.45,3.37,1.87
12 May 2013,AC Milan,AS Roma,1.60,4.04,5.53
12 May 2013,Parma,Bologna,1.62,3.79,5.75
12 May 2013,Lazio,Sampdoria,1.32,5.17,9.68
12 May 2013,Napoli,Siena,1.35,5.02,8.80
12 May 2013,Udinese,Atalanta,1.31,5.26,10.05
12 May 2013,Chievo,Torino,3.54,2.10,3.13
12 May 2013,Fiorentina,Palermo,1.40,4.66,7.69
12 May 2013,Genoa,Inter,1.79,3.57,4.64
11 May 2013,Catania,Pescara,1.28,5.47,11.07
11 May 2013,Juventus,Cagliari,1.33,5.15,9.21
08 May 2013,Atalanta,Juventus,3.59,3.15,2.17
08 May 2013,Bologna,Napoli,5.16,3.80,1.67
08 May 2013,Cagliari,Parma,3.00,2.55,2.82
08 May 2013,Inter,Lazio,2.80,3.32,2.52
08 May 2013,Palermo,Udinese,2.02,3.45,3.58
08 May 2013,Sampdoria,Catania,1.84,3.30,4.75
08 May 2013,Siena,Fiorentina,4.63,3.54,1.79
08 May 2013,Torino,Genoa,3.03,1.71,5.34
08 May 2013,Pescara,AC Milan,16.04,7.41,1.16
07 May 2013,AS Roma,Chievo,1.28,5.60,10.80
05 May 2013,Napoli,Inter,1.39,4.71,8.08
05 May 2013,AC Milan,Torino,1.27,5.53,11.23
05 May 2013,Catania,Siena,2.22,3.39,3.23
05 May 2013,Genoa,Pescara,1.23,5.97,12.94
05 May 2013,Juventus,Palermo,1.35,4.52,10.47
05 May 2013,Lazio,Bologna,1.51,3.96,7.17
05 May 2013,Parma,Atalanta,2.88,1.77,5.40
05 May 2013,Udinese,Sampdoria,1.51,3.95,7.12
04 May 2013,Fiorentina,AS Roma,1.85,3.75,4.06
04 May 2013,Chievo,Cagliari,2.69,2.04,4.52
28 Apr 2013,AC Milan,Catania,1.28,5.39,11.94
28 Apr 2013,AS Roma,Siena,1.48,4.32,6.86
28 Apr 2013,Chievo,Genoa,2.78,3.06,2.71
28 Apr 2013,Palermo,Inter,2.06,3.44,3.55
28 Apr 2013,Parma,Lazio,2.61,3.18,2.83
28 Apr 2013,Sampdoria,Fiorentina,4.16,3.42,1.93
28 Apr 2013,Torino,Juventus,6.30,3.71,1.60
27 Apr 2013,Pescara,Napoli,8.74,5.15,1.34
27 Apr 2013,Atalanta,Bologna,2.76,2.28,3.87
27 Apr 2013,Cagliari,Udinese,3.58,3.31,2.11
21 Apr 2013,Juventus,AC Milan,1.73,3.59,5.00
21 Apr 2013,AS Roma,Pescara,1.14,7.70,18.51
21 Apr 2013,Bologna,Sampdoria,2.08,2.86,4.41
21 Apr 2013,Catania,Palermo,2.30,3.17,3.27
21 Apr 2013,Fiorentina,Torino,1.49,4.12,7.16
21 Apr 2013,Napoli,Cagliari,1.42,4.34,8.23
21 Apr 2013,Siena,Chievo,2.25,3.09,3.48
21 Apr 2013,Inter,Parma,2.11,3.26,3.63
20 Apr 2013,Udinese,Lazio,2.29,3.20,3.28
20 Apr 2013,Genoa,Atalanta,1.92,3.39,4.19
15 Apr 2013,Lazio,Juventus,4.15,3.28,1.96
14 Apr 2013,AC Milan,Napoli,2.01,3.31,3.91
14 Apr 2013,Cagliari,Inter,2.78,3.27,2.57
14 Apr 2013,Chievo,Catania,2.32,3.07,3.37
14 Apr 2013,Genoa,Sampdoria,2.56,3.19,2.84
14 Apr 2013,Parma,Udinese,1.96,3.32,4.08
14 Apr 2013,Torino,AS Roma,2.80,3.31,2.53
14 Apr 2013,Palermo,Bologna,1.79,3.38,4.92
13 Apr 2013,Atalanta,Fiorentina,3.48,3.29,2.15
13 Apr 2013,Pescara,Siena,3.64,3.30,2.10
08 Apr 2013,AS Roma,Lazio,1.99,3.52,3.77
07 Apr 2013,Inter,Atalanta,1.63,3.76,5.60
07 Apr 2013,Napoli,Genoa,1.39,4.54,8.67
07 Apr 2013,Catania,Cagliari,2.20,3.20,3.48
07 Apr 2013,Sampdoria,Palermo,2.27,3.15,3.35
07 Apr 2013,Siena,Parma,2.47,3.18,2.98
07 Apr 2013,Udinese,Chievo,1.80,3.35,5.00
07 Apr 2013,Fiorentina,AC Milan,2.49,3.18,2.95
06 Apr 2013,Bologna,Torino,2.09,3.11,3.89
06 Apr 2013,Juventus,Pescara,1.12,8.29,21.00
03 Apr 2013,Sampdoria,Inter,2.74,3.24,2.62
30 Mar 2013,Torino,Napoli,3.10,3.15,2.41
30 Mar 2013,Chievo,AC Milan,4.98,3.52,1.75
30 Mar 2013,Atalanta,Sampdoria,2.23,3.08,3.56
30 Mar 2013,Cagliari,Fiorentina,3.45,3.30,2.15
30 Mar 2013,Genoa,Siena,2.05,3.21,3.91
30 Mar 2013,Inter,Juventus,3.62,3.27,2.12
30 Mar 2013,Lazio,Catania,2.05,3.28,3.77
30 Mar 2013,Palermo,AS Roma,3.14,3.39,2.28
30 Mar 2013,Parma,Pescara,1.39,4.56,8.73
30 Mar 2013,Udinese,Bologna,1.92,3.35,4.27
17 Mar 2013,AS Roma,Parma,1.59,3.89,5.90
17 Mar 2013,Torino,Lazio,2.48,3.13,3.00
17 Mar 2013,AC Milan,Palermo,1.29,5.37,10.92
17 Mar 2013,Fiorentina,Genoa,1.38,4.53,9.04
17 Mar 2013,Napoli,Atalanta,1.50,4.06,7.00
17 Mar 2013,Pescara,Chievo,3.03,3.16,2.45
17 Mar 2013,Siena,Cagliari,2.40,3.15,3.13
16 Mar 2013,Bologna,Juventus,5.28,3.57,1.72
16 Mar 2013,Catania,Udinese,1.82,3.44,4.69
10 Mar 2013,Inter,Bologna,1.79,3.54,4.67
10 Mar 2013,Lazio,Fiorentina,2.78,3.15,2.65
10 Mar 2013,Cagliari,Sampdoria,2.24,3.13,3.47
10 Mar 2013,Chievo,Napoli,3.65,3.27,2.10
10 Mar 2013,Juventus,Catania,1.27,5.42,12.42
10 Mar 2013,Palermo,Siena,1.84,3.38,4.62
10 Mar 2013,Parma,Torino,1.97,3.21,4.29
10 Mar 2013,Atalanta,Pescara,1.49,4.03,7.31
09 Mar 2013,Udinese,AS Roma,2.90,3.34,2.43
08 Mar 2013,Genoa,AC Milan,4.54,3.44,1.84
03 Mar 2013,AS Roma,Genoa,1.41,4.69,7.63
03 Mar 2013,Bologna,Cagliari,2.31,3.16,3.28
03 Mar 2013,Catania,Inter,2.25,3.31,3.26
03 Mar 2013,Fiorentina,Chievo,1.42,4.25,8.52
03 Mar 2013,Pescara,Udinese,3.76,3.32,2.04
03 Mar 2013,Sampdoria,Parma,2.18,3.16,3.58
03 Mar 2013,Siena,Atalanta,2.29,3.17,3.36
03 Mar 2013,Torino,Palermo,2.03,3.29,3.92
02 Mar 2013,AC Milan,Lazio,1.59,3.79,6.18
01 Mar 2013,Napoli,Juventus,3.02,3.24,2.41
26 Feb 2013,Bologna,Fiorentina,3.26,3.26,2.27
25 Feb 2013,Lazio,Pescara,1.28,5.45,11.84
25 Feb 2013,Udinese,Napoli,2.90,3.31,2.44
24 Feb 2013,Inter,AC Milan,3.72,3.43,2.03
24 Feb 2013,Atalanta,AS Roma,3.13,3.28,2.32
24 Feb 2013,Cagliari,Torino,2.25,3.05,3.54
24 Feb 2013,Juventus,Siena,1.21,6.55,13.35
24 Feb 2013,Parma,Catania,2.04,3.29,3.79
24 Feb 2013,Sampdoria,Chievo,1.98,3.24,4.07
23 Feb 2013,Palermo,Genoa,1.97,3.41,3.91
18 Feb 2013,Siena,Lazio,3.15,3.06,2.45
17 Feb 2013,Fiorentina,Inter,1.94,3.49,3.96
17 Feb 2013,Catania,Bologna,2.05,3.25,3.87
17 Feb 2013,Genoa,Udinese,2.37,3.21,3.11
17 Feb 2013,Napoli,Sampdoria,1.47,4.21,7.38
17 Feb 2013,Pescara,Cagliari,3.20,3.25,2.30
17 Feb 2013,Torino,Atalanta,2.11,3.07,3.93
16 Feb 2013,AS Roma,Juventus,3.37,3.49,2.13
16 Feb 2013,Chievo,Palermo,2.23,3.16,3.46
15 Feb 2013,AC Milan,Parma,1.47,4.25,7.23
10 Feb 2013,Inter,Chievo,1.62,3.75,5.89
10 Feb 2013,Atalanta,Catania,2.22,3.27,3.35
10 Feb 2013,Bologna,Siena,1.90,3.36,4.35
10 Feb 2013,Cagliari,AC Milan,3.99,3.39,1.96
10 Feb 2013,Palermo,Pescara,1.47,4.21,7.35
10 Feb 2013,Sampdoria,AS Roma,3.11,3.34,2.31
10 Feb 2013,Udinese,Torino,1.97,3.27,4.13
10 Feb 2013,Parma,Genoa,1.89,3.45,4.25
09 Feb 2013,Lazio,Napoli,2.84,3.19,2.57
09 Feb 2013,Juventus,Fiorentina,1.61,3.85,5.69
03 Feb 2013,AC Milan,Udinese,1.52,4.04,6.60
03 Feb 2013,Fiorentina,Parma,1.69,3.62,5.26
03 Feb 2013,Genoa,Lazio,2.89,3.16,2.56
03 Feb 2013,Palermo,Atalanta,2.13,3.22,3.64
03 Feb 2013,Pescara,Bologna,3.17,3.20,2.33
03 Feb 2013,Siena,Inter,3.53,3.28,2.14
03 Feb 2013,Chievo,Juventus,6.24,3.74,1.60
02 Feb 2013,Napoli,Catania,1.46,4.40,7.16
02 Feb 2013,Torino,Sampdoria,2.09,3.20,3.80
01 Feb 2013,AS Roma,Cagliari,1.46,4.60,6.52
27 Jan 2013,Inter,Torino,1.61,3.72,6.04
27 Jan 2013,Atalanta,AC Milan,3.69,3.31,2.07
27 Jan 2013,Cagliari,Palermo,1.99,3.41,3.91
27 Jan 2013,Catania,Fiorentina,3.11,3.26,2.34
27 Jan 2013,Parma,Napoli,2.88,3.26,2.50
27 Jan 2013,Sampdoria,Pescara,1.63,3.70,5.98
27 Jan 2013,Udinese,Siena,1.73,3.54,5.17
27 Jan 2013,Bologna,AS Roma,2.98,3.68,2.23
26 Jan 2013,Juventus,Genoa,1.18,6.60,16.57
26 Jan 2013,Lazio,Chievo,1.67,3.58,5.66
20 Jan 2013,AS Roma,Inter,1.80,4.04,3.96
20 Jan 2013,Atalanta,Cagliari,2.19,3.13,3.58
20 Jan 2013,AC Milan,Bologna,1.47,4.10,7.59
20 Jan 2013,Chievo,Parma,2.97,3.08,2.53
20 Jan 2013,Genoa,Catania,2.30,3.30,3.14
20 Jan 2013,Pescara,Torino,2.70,3.05,2.78
20 Jan 2013,Siena,Sampdoria,2.52,3.09,2.99
20 Jan 2013,Fiorentina,Napoli,2.32,3.25,3.13
19 Jan 2013,Juventus,Udinese,1.35,4.95,9.14
19 Jan 2013,Palermo,Lazio,2.71,3.24,2.66
13 Jan 2013,Sampdoria,AC Milan,4.10,3.29,1.97
13 Jan 2013,Cagliari,Genoa,1.84,3.45,4.49
13 Jan 2013,Catania,AS Roma,3.01,3.69,2.21
13 Jan 2013,Lazio,Atalanta,1.69,3.67,5.20
13 Jan 2013,Napoli,Palermo,1.36,4.88,8.58
13 Jan 2013,Parma,Juventus,4.68,3.59,1.78
13 Jan 2013,Udinese,Fiorentina,2.91,3.27,2.46
13 Jan 2013,Torino,Siena,2.13,3.18,3.69
12 Jan 2013,Inter,Pescara,1.29,5.58,10.01
12 Jan 2013,Bologna,Chievo,2.05,3.14,4.01
06 Jan 2013,Napoli,AS Roma,2.08,3.74,3.23
06 Jan 2013,AC Milan,Siena,1.33,4.96,10.12
06 Jan 2013,Chievo,Atalanta,2.39,3.07,3.20
06 Jan 2013,Fiorentina,Pescara,1.21,6.28,14.01
06 Jan 2013,Genoa,Bologna,2.31,3.22,3.18
06 Jan 2013,Juventus,Sampdoria,1.20,6.30,15.42
06 Jan 2013,Parma,Palermo,1.65,3.82,5.29
06 Jan 2013,Udinese,Inter,2.60,3.30,2.71
05 Jan 2013,Lazio,Cagliari,1.51,4.08,6.71
05 Jan 2013,Catania,Torino,1.93,3.34,4.18
22 Dec 2012,AS Roma,AC Milan,2.21,3.79,2.93
22 Dec 2012,Atalanta,Udinese,2.22,3.16,3.43
22 Dec 2012,Bologna,Parma,2.27,3.22,3.26
22 Dec 2012,Palermo,Fiorentina,3.04,3.22,2.40
22 Dec 2012,Sampdoria,Lazio,3.02,3.20,2.42
22 Dec 2012,Siena,Napoli,4.12,3.42,1.91
22 Dec 2012,Torino,Chievo,2.21,3.09,3.55
22 Dec 2012,Inter,Genoa,1.35,4.83,9.06
21 Dec 2012,Cagliari,Juventus,8.74,4.58,1.38
21 Dec 2012,Pescara,Catania,3.17,3.27,2.30
16 Dec 2012,Napoli,Bologna,1.40,4.39,8.72
16 Dec 2012,AC Milan,Pescara,1.20,6.38,15.79
16 Dec 2012,Catania,Sampdoria,1.86,3.39,4.48
16 Dec 2012,Chievo,AS Roma,3.72,3.79,1.90
16 Dec 2012,Genoa,Torino,2.47,3.16,2.96
16 Dec 2012,Juventus,Atalanta,1.24,5.63,14.19
16 Dec 2012,Parma,Cagliari,1.98,3.33,3.95
16 Dec 2012,Fiorentina,Siena,1.41,4.25,8.73
15 Dec 2012,Lazio,Inter,2.42,3.25,2.98
15 Dec 2012,Udinese,Palermo,1.79,3.47,4.75
10 Dec 2012,Bologna,Lazio,2.83,3.11,2.62
10 Dec 2012,Sampdoria,Udinese,2.60,3.09,2.86
09 Dec 2012,Inter,Napoli,2.25,3.28,3.22
09 Dec 2012,Cagliari,Chievo,1.93,3.23,4.35
09 Dec 2012,Palermo,Juventus,5.77,3.99,1.57
09 Dec 2012,Pescara,Genoa,2.61,3.32,2.66
09 Dec 2012,Siena,Catania,2.31,3.14,3.23
09 Dec 2012,Torino,AC Milan,3.74,3.28,2.06
08 Dec 2012,AS Roma,Fiorentina,2.01,3.75,3.42
08 Dec 2012,Atalanta,Parma,2.33,3.17,3.19
02 Dec 2012,Fiorentina,Sampdoria,1.51,3.81,7.45
02 Dec 2012,Bologna,Atalanta,2.33,3.11,3.26
02 Dec 2012,Genoa,Chievo,2.28,3.12,3.36
02 Dec 2012,Inter,Palermo,1.42,4.42,7.91
02 Dec 2012,Lazio,Parma,1.82,3.48,4.55
02 Dec 2012,Siena,AS Roma,3.39,3.61,2.06
02 Dec 2012,Udinese,Cagliari,2.19,3.18,3.55
02 Dec 2012,Napoli,Pescara,1.20,6.40,14.98
01 Dec 2012,Juventus,Torino,1.33,4.83,9.89
30 Nov 2012,Catania,AC Milan,3.35,3.29,2.21
27 Nov 2012,Lazio,Udinese,1.88,3.39,4.30
26 Nov 2012,Parma,Inter,2.97,3.26,2.42
26 Nov 2012,Cagliari,Napoli,2.82,3.14,2.61
25 Nov 2012,AC Milan,Juventus,3.37,3.26,2.21
25 Nov 2012,Atalanta,Genoa,1.77,3.49,4.83
25 Nov 2012,Chievo,Siena,2.28,3.11,3.38
25 Nov 2012,Pescara,AS Roma,5.29,4.59,1.53
25 Nov 2012,Sampdoria,Bologna,2.31,3.17,3.25
25 Nov 2012,Torino,Fiorentina,3.11,3.10,2.43
24 Nov 2012,Palermo,Catania,2.32,3.18,3.22
19 Nov 2012,AS Roma,Torino,1.60,4.24,5.14
18 Nov 2012,Sampdoria,Genoa,2.64,3.01,2.91
18 Nov 2012,Bologna,Palermo,2.21,3.27,3.35
18 Nov 2012,Catania,Chievo,1.79,3.41,4.93
18 Nov 2012,Fiorentina,Atalanta,1.68,3.53,5.59
18 Nov 2012,Inter,Cagliari,1.55,3.87,6.36
18 Nov 2012,Siena,Pescara,1.82,3.37,4.68
18 Nov 2012,Udinese,Parma,2.05,3.33,3.71
