Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
02 Aug 2020,Bologna,Torino,1.82,4.23,3.84
02 Aug 2020,Genoa,Verona,1.66,4.32,4.67
02 Aug 2020,Lecce,Parma,1.55,4.83,5.11
02 Aug 2020,Sassuolo,Udinese,1.82,4.31,3.77
02 Aug 2020,Spal,Fiorentina,7.11,4.90,1.42
01 Aug 2020,AC Milan,Cagliari,1.25,6.57,10.58
01 Aug 2020,Atalanta,Inter,2.60,3.74,2.52
01 Aug 2020,Juventus,AS Roma,2.25,3.78,2.95
01 Aug 2020,Napoli,Lazio,2.07,3.89,3.24
01 Aug 2020,Brescia,Sampdoria,3.77,3.99,1.89
29 Jul 2020,Cagliari,Juventus,6.45,4.57,1.49
29 Jul 2020,Fiorentina,Bologna,1.93,3.84,3.71
29 Jul 2020,Torino,AS Roma,8.38,5.81,1.32
29 Jul 2020,Lazio,Brescia,1.08,11.96,23.34
29 Jul 2020,Sampdoria,AC Milan,8.13,5.34,1.36
29 Jul 2020,Sassuolo,Genoa,2.17,3.56,3.29
29 Jul 2020,Udinese,Lecce,2.34,3.74,2.83
29 Jul 2020,Verona,Spal,1.57,4.32,5.55
28 Jul 2020,Inter,Napoli,2.10,3.64,3.40
28 Jul 2020,Parma,Atalanta,7.34,5.39,1.38
26 Jul 2020,Juventus,Sampdoria,1.27,5.85,11.24
26 Jul 2020,AS Roma,Fiorentina,1.50,4.61,6.09
26 Jul 2020,Cagliari,Udinese,3.40,3.23,2.26
26 Jul 2020,Spal,Torino,5.48,4.21,1.61
26 Jul 2020,Verona,Lazio,3.96,3.73,1.91
26 Jul 2020,Bologna,Lecce,2.08,3.83,3.28
25 Jul 2020,Napoli,Sassuolo,1.62,4.29,5.15
25 Jul 2020,Genoa,Inter,7.31,4.70,1.43
25 Jul 2020,Brescia,Parma,4.71,4.20,1.68
24 Jul 2020,AC Milan,Atalanta,3.09,3.91,2.15
23 Jul 2020,Lazio,Cagliari,1.32,5.55,9.23
23 Jul 2020,Udinese,Juventus,6.08,4.09,1.57
22 Jul 2020,Inter,Fiorentina,1.43,4.87,6.89
22 Jul 2020,Lecce,Brescia,1.63,4.52,4.67
22 Jul 2020,Sampdoria,Genoa,2.64,3.21,2.79
22 Jul 2020,Spal,AS Roma,9.86,6.36,1.27
22 Jul 2020,Torino,Verona,2.46,3.43,2.85
22 Jul 2020,Parma,Napoli,7.76,5.06,1.39
21 Jul 2020,Sassuolo,AC Milan,4.30,4.19,1.74
21 Jul 2020,Atalanta,Bologna,1.32,5.81,8.49
20 Jul 2020,Juventus,Lazio,1.48,4.59,6.50
19 Jul 2020,AS Roma,Inter,3.46,3.85,2.01
19 Jul 2020,Brescia,Spal,2.12,3.59,3.40
19 Jul 2020,Fiorentina,Torino,1.87,3.62,4.27
19 Jul 2020,Genoa,Lecce,1.92,3.78,3.88
19 Jul 2020,Napoli,Udinese,1.54,4.16,6.41
19 Jul 2020,Parma,Sampdoria,3.04,3.04,2.57
18 Jul 2020,AC Milan,Bologna,1.51,4.80,5.71
18 Jul 2020,Cagliari,Sassuolo,3.62,3.94,1.94
18 Jul 2020,Verona,Atalanta,7.05,5.13,1.41
16 Jul 2020,Spal,Inter,11.85,6.47,1.24
16 Jul 2020,Torino,Genoa,2.26,3.32,3.31
15 Jul 2020,AS Roma,Verona,1.65,4.14,5.01
15 Jul 2020,Lecce,Fiorentina,3.35,3.60,2.13
15 Jul 2020,Sassuolo,Juventus,4.96,4.16,1.66
15 Jul 2020,Udinese,Lazio,3.87,3.54,1.99
15 Jul 2020,AC Milan,Parma,1.42,4.84,7.29
15 Jul 2020,Bologna,Napoli,4.39,3.77,1.81
15 Jul 2020,Sampdoria,Cagliari,1.84,3.72,4.31
14 Jul 2020,Atalanta,Brescia,1.13,9.06,17.66
13 Jul 2020,Inter,Torino,1.39,4.95,8.27
12 Jul 2020,Napoli,AC Milan,2.21,3.52,3.23
12 Jul 2020,Cagliari,Lecce,2.03,3.74,3.52
12 Jul 2020,Fiorentina,Verona,2.10,3.47,3.58
12 Jul 2020,Parma,Bologna,3.39,3.41,2.18
12 Jul 2020,Udinese,Sampdoria,2.20,3.04,3.82
12 Jul 2020,Genoa,Spal,1.77,3.78,4.64
11 Jul 2020,Juventus,Atalanta,2.07,3.63,3.49
11 Jul 2020,Brescia,AS Roma,5.79,4.73,1.51
11 Jul 2020,Lazio,Sassuolo,1.52,4.67,5.79
09 Jul 2020,Verona,Inter,5.85,4.26,1.56
09 Jul 2020,Spal,Udinese,3.79,3.42,2.04
08 Jul 2020,AS Roma,Parma,1.64,4.25,4.98
08 Jul 2020,Atalanta,Sampdoria,1.28,6.18,9.46
08 Jul 2020,Bologna,Sassuolo,2.31,3.67,2.94
08 Jul 2020,Torino,Brescia,1.61,4.02,5.73
08 Jul 2020,Fiorentina,Cagliari,1.73,3.83,4.81
08 Jul 2020,Genoa,Napoli,5.17,4.04,1.65
07 Jul 2020,AC Milan,Juventus,3.19,3.42,2.28
07 Jul 2020,Lecce,Lazio,7.71,5.25,1.38
05 Jul 2020,Napoli,AS Roma,1.84,3.79,4.17
05 Jul 2020,Brescia,Verona,4.36,3.68,1.83
05 Jul 2020,Cagliari,Atalanta,5.31,4.77,1.55
05 Jul 2020,Parma,Fiorentina,3.01,3.32,2.43
05 Jul 2020,Sampdoria,Spal,1.70,3.84,5.08
05 Jul 2020,Udinese,Genoa,2.01,3.33,4.04
05 Jul 2020,Inter,Bologna,1.40,4.92,7.70
04 Jul 2020,Lazio,AC Milan,2.05,3.53,3.64
04 Jul 2020,Sassuolo,Lecce,1.55,4.69,5.29
04 Jul 2020,Juventus,Torino,1.30,5.40,10.56
02 Jul 2020,AS Roma,Udinese,1.87,3.69,4.20
02 Jul 2020,Atalanta,Napoli,2.11,3.79,3.25
01 Jul 2020,Fiorentina,Sassuolo,1.79,3.84,4.44
01 Jul 2020,Lecce,Sampdoria,3.27,3.60,2.17
01 Jul 2020,Spal,AC Milan,7.52,4.39,1.46
01 Jul 2020,Verona,Parma,2.16,3.39,3.49
01 Jul 2020,Bologna,Cagliari,2.02,3.56,3.73
01 Jul 2020,Inter,Brescia,1.20,6.99,13.96
30 Jun 2020,Genoa,Juventus,9.61,4.67,1.38
30 Jun 2020,Torino,Lazio,4.75,3.91,1.73
28 Jun 2020,Parma,Inter,6.73,4.37,1.49
28 Jun 2020,Napoli,Spal,1.30,5.51,10.57
28 Jun 2020,Sampdoria,Bologna,2.79,3.29,2.59
28 Jun 2020,Sassuolo,Verona,2.43,3.29,3.05
28 Jun 2020,Udinese,Atalanta,5.99,4.29,1.54
28 Jun 2020,AC Milan,AS Roma,2.47,3.43,2.86
27 Jun 2020,Lazio,Fiorentina,1.76,3.80,4.65
27 Jun 2020,Cagliari,Torino,2.42,3.23,3.07
