Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
27 May 2023,FC Koln,Bayern Munich,6.37,5.64,1.43
27 May 2023,B. Monchengladbach,Augsburg,2.01,3.96,3.49
27 May 2023,Bochum,Bayer Leverkusen,4.01,4.38,1.81
27 May 2023,Dortmund,Mainz,1.20,8.04,12.46
27 May 2023,Eintracht Frankfurt,Freiburg,2.13,3.97,3.22
27 May 2023,RB Leipzig,Schalke,1.55,4.91,5.23
27 May 2023,Union Berlin,Werder Bremen,1.46,4.85,7.01
27 May 2023,Stuttgart,Hoffenheim,1.55,4.77,5.44
27 May 2023,Wolfsburg,Hertha Berlin,1.27,6.66,9.90
21 May 2023,Bayer Leverkusen,B. Monchengladbach,1.32,6.13,8.84
21 May 2023,Augsburg,Dortmund,6.65,5.59,1.42
21 May 2023,Mainz,Stuttgart,2.82,3.48,2.56
20 May 2023,Bayern Munich,RB Leipzig,1.55,4.86,5.46
20 May 2023,Hertha Berlin,Bochum,2.39,3.87,2.80
20 May 2023,Hoffenheim,Union Berlin,2.33,3.48,3.10
20 May 2023,Schalke,Eintracht Frankfurt,2.87,3.79,2.38
20 May 2023,Werder Bremen,FC Koln,2.51,3.75,2.71
19 May 2023,Freiburg,Wolfsburg,2.19,3.78,3.19
14 May 2023,RB Leipzig,Werder Bremen,1.25,6.92,11.09
14 May 2023,Stuttgart,Bayer Leverkusen,2.59,3.59,2.71
13 May 2023,Dortmund,B. Monchengladbach,1.23,7.71,11.09
13 May 2023,Bayern Munich,Schalke,1.14,9.73,17.20
13 May 2023,Bochum,Augsburg,2.25,3.70,3.12
13 May 2023,Eintracht Frankfurt,Mainz,2.06,3.75,3.50
13 May 2023,Union Berlin,Freiburg,2.13,3.17,4.01
13 May 2023,Wolfsburg,Hoffenheim,1.95,4.01,3.66
12 May 2023,FC Koln,Hertha Berlin,1.92,3.83,3.96
07 May 2023,Dortmund,Wolfsburg,1.50,5.33,5.70
06 May 2023,Werder Bremen,Bayern Munich,9.50,6.63,1.28
06 May 2023,Augsburg,Union Berlin,3.31,3.28,2.35
06 May 2023,B. Monchengladbach,Bochum,2.08,3.78,3.49
06 May 2023,Freiburg,RB Leipzig,4.15,3.88,1.87
06 May 2023,Hertha Berlin,Stuttgart,3.06,3.52,2.37
06 May 2023,Hoffenheim,Eintracht Frankfurt,2.53,3.81,2.66
05 May 2023,Bayer Leverkusen,FC Koln,1.62,4.24,5.55
05 May 2023,Mainz,Schalke,1.70,4.12,4.93
05 May 2023,Wolfsburg,Mainz,2.28,3.63,3.12
30 Apr 2023,Bayern Munich,Hertha Berlin,1.10,12.29,22.74
29 Apr 2023,Schalke,Werder Bremen,2.41,3.65,2.90
29 Apr 2023,FC Koln,Freiburg,2.51,3.36,2.95
29 Apr 2023,Eintracht Frankfurt,Augsburg,1.58,4.51,5.47
29 Apr 2023,RB Leipzig,Hoffenheim,1.38,5.39,8.04
29 Apr 2023,Union Berlin,Bayer Leverkusen,2.96,3.30,2.55
29 Apr 2023,Stuttgart,B. Monchengladbach,1.73,4.20,4.62
28 Apr 2023,Bochum,Dortmund,6.21,5.16,1.47
23 Apr 2023,B. Monchengladbach,Union Berlin,2.51,3.33,2.99
23 Apr 2023,Bayer Leverkusen,RB Leipzig,2.63,3.56,2.66
