Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
25 May 2011,Bochum,B. Monchengladbach,2.69,3.31,2.52
19 May 2011,B. Monchengladbach,Bochum,1.73,3.54,4.99
14 May 2011,FC Koln,Schalke,2.51,3.53,2.68
14 May 2011,Bayern Munich,Stuttgart,1.27,5.86,9.90
14 May 2011,Dortmund,Eintracht Frankfurt,1.50,4.44,5.81
14 May 2011,Freiburg,Bayer Leverkusen,4.36,3.62,1.80
14 May 2011,Hamburger SV,B. Monchengladbach,2.77,3.45,2.43
14 May 2011,Hannover,Nurnberg,2.04,3.52,3.48
14 May 2011,Hoffenheim,Wolfsburg,3.33,3.40,2.15
14 May 2011,Kaiserslautern,Werder Bremen,2.08,3.51,3.35
14 May 2011,Mainz,St. Pauli,1.36,4.93,8.09
07 May 2011,B. Monchengladbach,Freiburg,1.59,4.04,5.39
07 May 2011,Bayer Leverkusen,Hamburger SV,1.41,4.73,6.90
07 May 2011,Eintracht Frankfurt,FC Koln,2.20,3.33,3.31
07 May 2011,Nurnberg,Hoffenheim,1.83,3.61,4.25
07 May 2011,Schalke,Mainz,2.29,3.41,3.04
07 May 2011,St. Pauli,Bayern Munich,10.43,6.19,1.24
07 May 2011,Stuttgart,Hannover,1.77,3.79,4.30
07 May 2011,Werder Bremen,Dortmund,2.39,3.34,2.93
07 May 2011,Wolfsburg,Kaiserslautern,1.46,4.42,6.73
30 Apr 2011,Bayern Munich,Schalke,1.29,5.49,9.98
30 Apr 2011,FC Koln,Bayer Leverkusen,4.41,3.97,1.72
30 Apr 2011,Dortmund,Nurnberg,1.43,4.47,7.17
30 Apr 2011,Hamburger SV,Freiburg,1.61,3.96,5.37
30 Apr 2011,Hannover,B. Monchengladbach,1.71,3.84,4.64
30 Apr 2011,Hoffenheim,Stuttgart,2.75,3.42,2.46
30 Apr 2011,Mainz,Eintracht Frankfurt,2.02,3.32,3.78
29 Apr 2011,Kaiserslautern,St. Pauli,1.61,3.92,5.39
29 Apr 2011,Werder Bremen,Wolfsburg,2.01,3.61,3.48
24 Apr 2011,Nurnberg,Mainz,2.02,3.52,3.57
24 Apr 2011,Wolfsburg,FC Koln,1.56,4.17,5.64
23 Apr 2011,B. Monchengladbach,Dortmund,5.43,4.10,1.58
23 Apr 2011,Bayer Leverkusen,Hoffenheim,1.43,4.52,7.18
23 Apr 2011,Eintracht Frankfurt,Bayern Munich,6.73,4.36,1.46
23 Apr 2011,Schalke,Kaiserslautern,2.05,3.32,3.70
23 Apr 2011,St. Pauli,Werder Bremen,3.23,3.64,2.10
23 Apr 2011,Stuttgart,Hamburger SV,1.93,3.71,3.69
21 Apr 2011,Freiburg,Hannover,2.43,3.39,2.83
17 Apr 2011,Dortmund,Freiburg,1.26,5.66,10.88
17 Apr 2011,Bayern Munich,Bayer Leverkusen,1.94,3.55,3.76
16 Apr 2011,Werder Bremen,Schalke,1.96,3.75,3.56
