Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
23 May 2021,Sevilla,Alaves,1.37,5.32,8.60
23 May 2021,Granada CF,Getafe,3.02,3.34,2.47
22 May 2021,Celta Vigo,Betis,3.32,3.72,2.14
22 May 2021,Eibar,Barcelona,5.15,4.71,1.58
22 May 2021,Elche,Ath Bilbao,2.08,3.61,3.60
22 May 2021,Huesca,Valencia,1.75,4.01,4.69
22 May 2021,Osasuna,Real Sociedad,5.86,4.52,1.55
22 May 2021,Real Madrid,Villarreal,1.56,4.63,5.53
22 May 2021,Valladolid,Atl. Madrid,9.58,5.66,1.33
21 May 2021,Levante,Cadiz CF,1.70,4.23,4.68
16 May 2021,Alaves,Granada CF,1.83,3.50,4.84
16 May 2021,Ath Bilbao,Real Madrid,5.75,4.40,1.58
16 May 2021,Atl. Madrid,Osasuna,1.22,6.62,15.19
16 May 2021,Barcelona,Celta Vigo,1.23,7.10,11.91
16 May 2021,Betis,Huesca,2.06,3.51,3.79
16 May 2021,Cadiz CF,Elche,3.52,3.28,2.22
16 May 2021,Getafe,Levante,1.64,3.84,5.99
16 May 2021,Real Sociedad,Valladolid,1.49,4.30,7.42
16 May 2021,Valencia,Eibar,2.35,3.46,3.16
16 May 2021,Villarreal,Sevilla,2.22,3.68,3.18
13 May 2021,Granada CF,Real Madrid,8.11,5.48,1.37
13 May 2021,Eibar,Betis,2.84,3.32,2.60
13 May 2021,Valladolid,Villarreal,4.41,3.78,1.83
12 May 2021,Atl. Madrid,Real Sociedad,1.66,3.79,5.87
12 May 2021,Celta Vigo,Getafe,2.85,3.03,2.83
12 May 2021,Huesca,Ath Bilbao,2.64,3.21,2.90
12 May 2021,Sevilla,Valencia,1.61,4.16,5.67
11 May 2021,Levante,Barcelona,13.90,8.06,1.19
11 May 2021,Elche,Alaves,2.97,2.91,2.82
11 May 2021,Osasuna,Cadiz CF,1.82,3.65,4.74
10 May 2021,Betis,Granada CF,1.82,3.71,4.60
09 May 2021,Real Madrid,Sevilla,1.87,3.92,4.08
09 May 2021,Villarreal,Celta Vigo,1.64,4.19,5.25
09 May 2021,Valencia,Valladolid,2.16,3.24,3.80
09 May 2021,Getafe,Eibar,2.16,3.09,4.02
08 May 2021,Ath Bilbao,Osasuna,1.76,3.69,5.14
08 May 2021,Cadiz CF,Huesca,4.13,3.27,2.05
08 May 2021,Barcelona,Atl. Madrid,1.76,3.94,4.69
08 May 2021,Alaves,Levante,2.13,3.35,3.72
07 May 2021,Real Sociedad,Elche,1.45,4.34,8.58
03 May 2021,Sevilla,Ath Bilbao,1.60,3.94,6.42
02 May 2021,Valencia,Barcelona,9.00,6.05,1.32
02 May 2021,Granada CF,Cadiz CF,1.85,3.36,5.10
02 May 2021,Villarreal,Getafe,2.04,3.24,4.22
02 May 2021,Valladolid,Betis,3.69,3.43,2.12
01 May 2021,Real Madrid,Osasuna,1.35,5.35,9.38
01 May 2021,Huesca,Real Sociedad,3.65,3.36,2.16
01 May 2021,Elche,Atl. Madrid,8.82,4.36,1.44
01 May 2021,Eibar,Alaves,2.41,3.15,3.31
30 Apr 2021,Celta Vigo,Levante,1.81,3.79,4.55
29 Apr 2021,Barcelona,Granada CF,1.13,9.71,19.37
28 Apr 2021,Ath Bilbao,Valladolid,1.86,3.36,4.96
26 Apr 2021,Eibar,Real Sociedad,4.17,3.52,1.96
25 Apr 2021,Ath Bilbao,Atl. Madrid,4.95,3.46,1.84
25 Apr 2021,Celta Vigo,Osasuna,1.79,3.72,4.83
25 Apr 2021,Sevilla,Granada CF,1.46,4.63,7.50
25 Apr 2021,Villarreal,Barcelona,4.69,4.32,1.69
