Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
18 May 2014,Sevilla,Elche,1.98,3.37,3.98
18 May 2014,Almeria,Ath Bilbao,2.54,3.34,2.81
18 May 2014,Osasuna,Betis,1.38,5.23,7.58
18 May 2014,Rayo Vallecano,Getafe,3.13,3.23,2.37
18 May 2014,Valladolid,Granada CF,2.22,3.33,3.32
18 May 2014,Real Sociedad,Villarreal,2.10,3.58,3.39
17 May 2014,Valencia,Celta Vigo,1.71,3.97,4.75
17 May 2014,Barcelona,Atl. Madrid,1.81,3.78,4.56
17 May 2014,Real Madrid,Espanyol,1.20,7.35,12.73
16 May 2014,Malaga,Levante,1.97,3.46,3.97
11 May 2014,Atl. Madrid,Malaga,1.21,6.35,15.45
11 May 2014,Betis,Valladolid,3.39,3.85,2.02
11 May 2014,Celta Vigo,Real Madrid,4.99,4.81,1.56
11 May 2014,Elche,Barcelona,11.86,6.85,1.22
11 May 2014,Espanyol,Osasuna,2.25,2.83,4.04
11 May 2014,Getafe,Sevilla,1.72,3.93,4.67
11 May 2014,Granada CF,Almeria,1.77,3.74,4.59
11 May 2014,Ath Bilbao,Real Sociedad,1.80,3.87,4.24
10 May 2014,Levante,Valencia,3.61,3.45,2.06
10 May 2014,Villarreal,Rayo Vallecano,1.65,4.26,4.83
07 May 2014,Valladolid,Real Madrid,10.69,6.80,1.23
05 May 2014,Real Sociedad,Granada CF,1.71,3.88,4.76
04 May 2014,Real Madrid,Valencia,1.12,9.43,18.11
04 May 2014,Sevilla,Villarreal,2.00,3.61,3.68
04 May 2014,Levante,Atl. Madrid,13.85,5.70,1.25
04 May 2014,Almeria,Betis,1.51,4.57,5.80
03 May 2014,Valladolid,Espanyol,1.98,3.46,3.92
03 May 2014,Osasuna,Celta Vigo,1.98,3.61,3.73
03 May 2014,Malaga,Elche,2.06,3.30,3.82
03 May 2014,Barcelona,Getafe,1.05,16.09,33.14
02 May 2014,Rayo Vallecano,Ath Bilbao,3.47,3.71,2.04
28 Apr 2014,Celta Vigo,Valladolid,1.79,3.62,4.62
27 Apr 2014,Villarreal,Barcelona,6.50,4.77,1.45
27 Apr 2014,Ath Bilbao,Sevilla,1.81,3.63,4.50
27 Apr 2014,Valencia,Atl. Madrid,5.65,3.87,1.63
27 Apr 2014,Espanyol,Almeria,1.63,3.89,5.60
26 Apr 2014,Betis,Real Sociedad,3.94,3.66,1.90
26 Apr 2014,Real Madrid,Osasuna,1.08,13.13,25.38
26 Apr 2014,Getafe,Malaga,2.14,3.32,3.54
26 Apr 2014,Granada CF,Rayo Vallecano,2.32,3.32,3.15
25 Apr 2014,Elche,Levante,1.66,3.64,5.70
21 Apr 2014,Malaga,Villarreal,2.73,3.25,2.65
20 Apr 2014,Barcelona,Ath Bilbao,1.29,6.14,8.78
20 Apr 2014,Sevilla,Granada CF,1.35,5.00,8.98
20 Apr 2014,Rayo Vallecano,Betis,1.82,3.74,4.23
20 Apr 2014,Almeria,Celta Vigo,2.71,3.27,2.66
19 Apr 2014,Real Sociedad,Espanyol,1.79,3.63,4.60
19 Apr 2014,Levante,Getafe,2.50,3.10,3.03
19 Apr 2014,Osasuna,Valencia,2.54,3.34,2.82
18 Apr 2014,Atl. Madrid,Elche,1.17,6.90,19.00
14 Apr 2014,Ath Bilbao,Malaga,1.39,4.83,8.27
13 Apr 2014,Espanyol,Rayo Vallecano,1.81,3.61,4.47
13 Apr 2014,Getafe,Atl. Madrid,8.60,4.43,1.41
13 Apr 2014,Valencia,Elche,1.56,3.86,6.49
13 Apr 2014,Betis,Sevilla,3.33,3.54,2.13
12 Apr 2014,Real Madrid,Almeria,1.06,15.27,29.21
12 Apr 2014,Granada CF,Barcelona,11.23,6.62,1.23
12 Apr 2014,Villarreal,Levante,1.43,4.25,8.62
12 Apr 2014,Celta Vigo,Real Sociedad,2.35,3.35,3.06
11 Apr 2014,Osasuna,Valladolid,2.05,3.36,3.75
07 Apr 2014,Levante,Ath Bilbao,4.62,3.53,1.81
06 Apr 2014,Valladolid,Valencia,2.71,3.34,2.60
06 Apr 2014,Sevilla,Espanyol,1.60,3.90,5.94
06 Apr 2014,Elche,Getafe,2.16,3.12,3.72
06 Apr 2014,Malaga,Granada CF,2.04,3.28,3.85
05 Apr 2014,Rayo Vallecano,Celta Vigo,2.28,3.40,3.12
05 Apr 2014,Real Sociedad,Real Madrid,5.53,4.44,1.55
05 Apr 2014,Barcelona,Betis,1.05,14.74,29.50
05 Apr 2014,Atl. Madrid,Villarreal,1.49,4.02,7.54
04 Apr 2014,Almeria,Osasuna,2.31,3.18,3.24
31 Mar 2014,Betis,Malaga,2.05,3.40,3.71
31 Mar 2014,Granada CF,Levante,1.81,3.38,4.84
30 Mar 2014,Valencia,Getafe,1.38,4.60,8.70
30 Mar 2014,Villarreal,Elche,1.59,3.80,6.05
30 Mar 2014,Osasuna,Real Sociedad,2.80,3.30,2.53
30 Mar 2014,Valladolid,Almeria,1.94,3.34,4.20
29 Mar 2014,Real Madrid,Rayo Vallecano,1.06,15.50,32.00
29 Mar 2014,Ath Bilbao,Atl. Madrid,3.24,3.26,2.30
29 Mar 2014,Celta Vigo,Sevilla,2.62,3.33,2.72
29 Mar 2014,Espanyol,Barcelona,8.38,5.21,1.35
27 Mar 2014,Almeria,Valencia,4.00,3.60,1.90
27 Mar 2014,Levante,Betis,2.64,3.25,2.74
27 Mar 2014,Getafe,Villarreal,3.29,3.42,2.20
27 Mar 2014,Real Sociedad,Valladolid,1.46,4.38,7.17
26 Mar 2014,Atl. Madrid,Granada CF,1.22,6.26,14.75
26 Mar 2014,Sevilla,Real Madrid,5.27,4.39,1.57
26 Mar 2014,Barcelona,Celta Vigo,1.05,15.50,34.97
26 Mar 2014,Rayo Vallecano,Osasuna,1.85,3.53,4.41
25 Mar 2014,Elche,Ath Bilbao,4.12,3.52,1.91
25 Mar 2014,Malaga,Espanyol,2.52,3.19,2.94
24 Mar 2014,Almeria,Real Sociedad,3.77,3.48,2.01
23 Mar 2014,Real Madrid,Barcelona,2.08,3.76,3.38
23 Mar 2014,Valencia,Villarreal,2.10,3.41,3.54
23 Mar 2014,Betis,Atl. Madrid,7.13,4.28,1.49
23 Mar 2014,Osasuna,Sevilla,3.01,3.30,2.39
22 Mar 2014,Ath Bilbao,Getafe,1.32,5.26,9.49
22 Mar 2014,Valladolid,Rayo Vallecano,2.37,3.32,3.03
22 Mar 2014,Espanyol,Levante,1.58,3.76,6.75
22 Mar 2014,Granada CF,Elche,1.84,3.43,4.72
21 Mar 2014,Celta Vigo,Malaga,2.03,3.34,3.85
17 Mar 2014,Villarreal,Ath Bilbao,2.12,3.39,3.51
16 Mar 2014,Real Sociedad,Valencia,2.08,3.43,3.53
16 Mar 2014,Sevilla,Valladolid,1.38,4.81,8.52
16 Mar 2014,Barcelona,Osasuna,1.05,15.14,32.72
16 Mar 2014,Elche,Betis,2.50,3.24,2.91
15 Mar 2014,Atl. Madrid,Espanyol,1.34,4.99,9.97
15 Mar 2014,Malaga,Real Madrid,11.31,5.90,1.26
15 Mar 2014,Rayo Vallecano,Almeria,1.78,3.59,4.77
15 Mar 2014,Levante,Celta Vigo,2.51,3.10,3.01
14 Mar 2014,Getafe,Granada CF,2.16,3.24,3.58
10 Mar 2014,Real Sociedad,Rayo Vallecano,1.45,4.64,6.87
10 Mar 2014,Osasuna,Malaga,2.33,3.17,3.27
09 Mar 2014,Valencia,Ath Bilbao,2.19,3.45,3.27
09 Mar 2014,Real Madrid,Levante,1.06,13.60,32.90
09 Mar 2014,Almeria,Sevilla,3.58,3.46,2.07
09 Mar 2014,Espanyol,Elche,1.75,3.49,5.18
08 Mar 2014,Granada CF,Villarreal,3.28,3.32,2.26
08 Mar 2014,Celta Vigo,Atl. Madrid,4.20,3.41,1.92
08 Mar 2014,Betis,Getafe,1.82,3.56,4.51
08 Mar 2014,Valladolid,Barcelona,13.70,6.82,1.20
02 Mar 2014,Barcelona,Almeria,1.04,15.70,39.00
02 Mar 2014,Rayo Vallecano,Valencia,3.25,3.53,2.19
02 Mar 2014,Sevilla,Real Sociedad,1.86,3.67,4.00
02 Mar 2014,Atl. Madrid,Real Madrid,3.17,3.40,2.26
02 Mar 2014,Villarreal,Betis,1.39,4.75,8.20
01 Mar 2014,Elche,Celta Vigo,2.46,3.17,3.01
01 Mar 2014,Getafe,Espanyol,2.63,3.20,2.77
01 Mar 2014,Levante,Osasuna,2.35,3.18,3.20
01 Mar 2014,Malaga,Valladolid,1.85,3.41,4.57
28 Feb 2014,Ath Bilbao,Granada CF,1.37,4.78,8.80
24 Feb 2014,Espanyol,Villarreal,2.45,3.22,3.01
23 Feb 2014,Osasuna,Atl. Madrid,6.93,4.01,1.52
23 Feb 2014,Valencia,Granada CF,1.47,4.25,7.38
23 Feb 2014,Betis,Ath Bilbao,3.30,3.41,2.20
23 Feb 2014,Rayo Vallecano,Sevilla,3.25,3.57,2.15
22 Feb 2014,Almeria,Malaga,2.65,3.19,2.78
22 Feb 2014,Real Sociedad,Barcelona,8.05,5.21,1.36
22 Feb 2014,Celta Vigo,Getafe,1.72,3.66,5.06
22 Feb 2014,Real Madrid,Elche,1.08,11.57,29.03
21 Feb 2014,Valladolid,Levante,2.12,3.18,3.77
17 Feb 2014,Malaga,Real Sociedad,2.49,3.36,2.83
16 Feb 2014,Sevilla,Valencia,2.00,3.63,3.59
16 Feb 2014,Ath Bilbao,Espanyol,1.64,3.84,5.50
16 Feb 2014,Getafe,Real Madrid,13.54,6.38,1.22
16 Feb 2014,Granada CF,Betis,2.28,3.29,3.25
15 Feb 2014,Villarreal,Celta Vigo,1.64,3.91,5.38
15 Feb 2014,Barcelona,Rayo Vallecano,1.06,13.55,33.04
15 Feb 2014,Levante,Almeria,2.11,3.24,3.70
15 Feb 2014,Atl. Madrid,Valladolid,1.18,6.88,17.68
14 Feb 2014,Elche,Osasuna,2.21,3.18,3.53
10 Feb 2014,Celta Vigo,Ath Bilbao,3.22,3.40,2.25
09 Feb 2014,Sevilla,Barcelona,6.06,4.31,1.52
09 Feb 2014,Real Sociedad,Levante,1.49,4.21,6.95
09 Feb 2014,Valladolid,Elche,2.14,3.14,3.71
09 Feb 2014,Osasuna,Getafe,2.11,3.24,3.72
08 Feb 2014,Almeria,Atl. Madrid,9.23,4.82,1.36
08 Feb 2014,Real Madrid,Villarreal,1.31,5.56,9.72
08 Feb 2014,Rayo Vallecano,Malaga,2.33,3.37,3.08
08 Feb 2014,Valencia,Betis,1.50,4.31,6.60
07 Feb 2014,Espanyol,Granada CF,1.82,3.49,4.68
03 Feb 2014,Villarreal,Osasuna,1.42,4.49,8.27
02 Feb 2014,Ath Bilbao,Real Madrid,5.13,4.22,1.61
02 Feb 2014,Atl. Madrid,Real Sociedad,1.32,5.13,9.92
02 Feb 2014,Betis,Espanyol,2.25,3.35,3.21
02 Feb 2014,Elche,Almeria,1.91,3.34,4.42
01 Feb 2014,Malaga,Sevilla,3.04,3.37,2.34
01 Feb 2014,Getafe,Valladolid,1.95,3.42,4.08
01 Feb 2014,Levante,Rayo Vallecano,2.27,3.39,3.18
01 Feb 2014,Barcelona,Valencia,1.13,8.79,20.03
31 Jan 2014,Granada CF,Celta Vigo,2.13,3.42,3.44
27 Jan 2014,Real Sociedad,Elche,1.51,4.17,6.82
26 Jan 2014,Barcelona,Malaga,1.08,11.35,28.98
26 Jan 2014,Rayo Vallecano,Atl. Madrid,8.45,4.89,1.37
26 Jan 2014,Osasuna,Ath Bilbao,3.41,3.29,2.20
26 Jan 2014,Almeria,Getafe,2.39,3.25,3.07
25 Jan 2014,Sevilla,Levante,1.34,5.01,9.38
25 Jan 2014,Valencia,Espanyol,1.65,3.81,5.40
25 Jan 2014,Valladolid,Villarreal,4.08,3.48,1.93
25 Jan 2014,Real Madrid,Granada CF,1.06,14.15,29.66
24 Jan 2014,Celta Vigo,Betis,2.05,3.40,3.71
20 Jan 2014,Ath Bilbao,Valladolid,1.34,4.95,9.43
19 Jan 2014,Atl. Madrid,Sevilla,1.31,5.32,9.70
19 Jan 2014,Levante,Barcelona,16.95,7.82,1.16
19 Jan 2014,Villarreal,Almeria,1.28,5.52,11.06
19 Jan 2014,Getafe,Real Sociedad,3.20,3.41,2.24
18 Jan 2014,Espanyol,Celta Vigo,1.93,3.38,4.24
