Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
16 May 2010,Barcelona,Valladolid,1.04,14.06,28.31
16 May 2010,Malaga,Real Madrid,8.98,5.46,1.29
16 May 2010,Osasuna,Xerez CD,2.36,3.49,2.82
16 May 2010,Racing Santander,Gijon,1.29,5.56,9.89
16 May 2010,Valencia,Tenerife,2.06,3.57,3.36
15 May 2010,Almeria,Sevilla,6.88,4.67,1.42
15 May 2010,Mallorca,Espanyol,1.29,5.51,9.28
15 May 2010,Atl. Madrid,Getafe,4.35,4.09,1.69
15 May 2010,Zaragoza,Villarreal,3.82,3.59,1.91
15 May 2010,Ath Bilbao,Dep. La Coruna,1.85,3.52,4.24
08 May 2010,Dep. La Coruna,Mallorca,3.74,3.67,1.91
08 May 2010,Espanyol,Osasuna,1.98,3.32,3.93
08 May 2010,Getafe,Malaga,1.79,3.57,4.50
08 May 2010,Gijon,Atl. Madrid,1.70,3.82,4.76
08 May 2010,Real Madrid,Ath Bilbao,1.08,10.74,23.45
08 May 2010,Sevilla,Barcelona,5.96,4.61,1.48
08 May 2010,Tenerife,Almeria,1.57,4.02,5.61
08 May 2010,Valladolid,Racing Santander,2.09,3.36,3.51
08 May 2010,Villarreal,Valencia,1.69,3.96,4.57
08 May 2010,Xerez CD,Zaragoza,2.97,3.36,2.35
05 May 2010,Mallorca,Real Madrid,5.22,4.37,1.56
05 May 2010,Ath Bilbao,Malaga,1.89,3.44,4.13
05 May 2010,Atl. Madrid,Valladolid,2.12,3.40,3.35
05 May 2010,Osasuna,Dep. La Coruna,1.62,3.77,5.53
05 May 2010,Racing Santander,Sevilla,3.41,3.38,2.11
05 May 2010,Zaragoza,Espanyol,1.74,3.57,4.80
04 May 2010,Valencia,Xerez CD,1.27,5.73,10.13
04 May 2010,Almeria,Villarreal,2.73,3.37,2.50
04 May 2010,Barcelona,Tenerife,1.06,12.00,27.50
04 May 2010,Getafe,Gijon,1.51,4.03,6.61
02 May 2010,Ath Bilbao,Mallorca,2.06,3.34,3.63
02 May 2010,Real Madrid,Osasuna,1.10,9.58,22.67
02 May 2010,Sevilla,Atl. Madrid,1.33,5.30,8.01
01 May 2010,Villarreal,Barcelona,5.91,4.13,1.54
01 May 2010,Espanyol,Valencia,3.03,3.27,2.30
01 May 2010,Dep. La Coruna,Zaragoza,2.86,3.22,2.49
01 May 2010,Malaga,Gijon,1.79,3.54,4.52
01 May 2010,Tenerife,Racing Santander,2.01,3.38,3.69
01 May 2010,Valladolid,Getafe,2.40,3.33,2.85
01 May 2010,Xerez CD,Almeria,2.46,3.28,2.80
26 Apr 2010,Osasuna,Ath Bilbao,2.47,3.26,2.86
25 Apr 2010,Getafe,Sevilla,2.70,3.30,2.57
25 Apr 2010,Atl. Madrid,Tenerife,1.94,3.48,3.90
25 Apr 2010,Almeria,Espanyol,2.18,3.14,3.50
25 Apr 2010,Gijon,Valladolid,2.27,3.22,3.21
25 Apr 2010,Mallorca,Malaga,1.52,4.06,6.41
25 Apr 2010,Racing Santander,Villarreal,2.97,3.26,2.39
24 Apr 2010,Valencia,Dep. La Coruna,1.34,4.92,8.70
24 Apr 2010,Zaragoza,Real Madrid,8.58,5.21,1.33
24 Apr 2010,Barcelona,Xerez CD,1.09,9.22,27.80
19 Apr 2010,Mallorca,Osasuna,1.57,3.73,6.26
18 Apr 2010,Real Madrid,Valencia,1.36,4.95,7.80
18 Apr 2010,Ath Bilbao,Zaragoza,1.79,3.57,4.52
18 Apr 2010,Dep. La Coruna,Almeria,2.02,3.39,3.65
18 Apr 2010,Malaga,Valladolid,2.14,3.27,3.46
18 Apr 2010,Tenerife,Getafe,2.33,3.34,3.00
18 Apr 2010,Xerez CD,Racing Santander,2.41,3.31,2.89
17 Apr 2010,Villarreal,Atl. Madrid,1.69,3.88,4.78
17 Apr 2010,Espanyol,Barcelona,9.55,5.11,1.30
17 Apr 2010,Sevilla,Gijon,1.35,4.74,9.18
15 Apr 2010,Valencia,Ath Bilbao,1.61,3.81,5.60
15 Apr 2010,Almeria,Real Madrid,9.46,5.47,1.30
14 Apr 2010,Barcelona,Dep. La Coruna,1.11,8.76,19.57
