Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
15-May-16,Betis,Getafe,3.43,3.73,2.08
15-May-16,Gijon,Villarreal,1.5,4.69,6.39
15-May-16,Rayo Vallecano,Levante,1.36,5.85,7.56
15-May-16,Espanyol,Eibar,0,0,0
15-May-16,Malaga,Las Palmas,1.66,3.97,5.33
14-May-16,Ath Bilbao,Sevilla,1.34,5.64,8.34
14-May-16,Atl. Madrid,Celta Vigo,1.57,4.22,6.1
14-May-16,Dep. La Coruna,Real Madrid,13.37,8.5,1.18
14-May-16,Granada CF,Barcelona,26.99,13.41,1.08
13-May-16,Valencia,Real Sociedad,2.02,3.72,3.54
8-May-16,Barcelona,Espanyol,1.05,18.91,35.68
8-May-16,Celta Vigo,Malaga,1.62,4.12,5.53
8-May-16,Eibar,Betis,2.16,3.45,3.52
8-May-16,Getafe,Gijon,2.01,3.61,3.8
8-May-16,Las Palmas,Ath Bilbao,3.95,3.76,1.92
8-May-16,Levante,Atl. Madrid,15.47,5.87,1.25
8-May-16,Real Madrid,Valencia,0,0,0
8-May-16,Real Sociedad,Rayo Vallecano,2.72,3.61,2.52
8-May-16,Sevilla,Granada CF,2.96,4.06,2.2
8-May-16,Villarreal,Dep. La Coruna,0,0,0
2-May-16,Malaga,Levante,1.87,3.56,4.42
1-May-16,Valencia,Villarreal,1.95,3.56,4.03
1-May-16,Dep. La Coruna,Getafe,2.05,3.6,3.61
1-May-16,Espanyol,Sevilla,1.93,3.69,3.94
1-May-16,Ath Bilbao,Celta Vigo,1.89,3.65,4.17
30-Apr-16,Granada CF,Las Palmas,1.59,4.12,5.82
30-Apr-16,Betis,Barcelona,23.95,10.54,1.1
30-Apr-16,Atl. Madrid,Rayo Vallecano,1.35,5.3,8.83
30-Apr-16,Real Sociedad,Real Madrid,4.83,4.03,1.71
29-Apr-16,Gijon,Eibar,1.62,4.03,5.55
25-Apr-16,Celta Vigo,Granada CF,1.6,4.21,5.64
24-Apr-16,Villarreal,Real Sociedad,0,0,0
24-Apr-16,Getafe,Valencia,3.11,3.56,2.27
24-Apr-16,Sevilla,Betis,1.48,4.67,6.66
24-Apr-16,Levante,Ath Bilbao,3.43,3.54,2.13
23-Apr-16,Eibar,Dep. La Coruna,2.3,3.31,3.28
23-Apr-16,Barcelona,Gijon,1.04,20.93,40.01
23-Apr-16,Atl. Madrid,Malaga,1.29,5.38,12.61
23-Apr-16,Rayo Vallecano,Real Madrid,7.97,5.94,1.34
22-Apr-16,Las Palmas,Espanyol,2.36,3.3,3.19
21-Apr-16,Granada CF,Levante,2.19,3.35,3.51
21-Apr-16,Real Sociedad,Getafe,1.69,3.97,5.06
20-Apr-16,Real Madrid,Villarreal,1.24,7.03,11.4
20-Apr-16,Ath Bilbao,Atl. Madrid,4.47,3.3,1.95
20-Apr-16,Gijon,Sevilla,2.78,3.48,2.54
20-Apr-16,Malaga,Rayo Vallecano,2.01,3.6,3.75
20-Apr-16,Valencia,Eibar,1.61,4.17,5.55
20-Apr-16,Dep. La Coruna,Barcelona,13.59,7.69,1.2
19-Apr-16,Betis,Las Palmas,2.03,3.54,3.75
19-Apr-16,Espanyol,Celta Vigo,2.53,3.33,2.88
17-Apr-16,Barcelona,Valencia,1.12,10.26,19.56
17-Apr-16,Atl. Madrid,Granada CF,1.28,5.5,13.77
17-Apr-16,Rayo Vallecano,Villarreal,2.59,3.49,2.71
17-Apr-16,Sevilla,Dep. La Coruna,1.48,4.66,6.67
17-Apr-16,Malaga,Ath Bilbao,2.31,3.11,3.47
16-Apr-16,Celta Vigo,Betis,1.53,4.34,6.29
16-Apr-16,Eibar,Real Sociedad,0,0,0
16-Apr-16,Las Palmas,Gijon,1.9,3.54,4.26
16-Apr-16,Getafe,Real Madrid,13.15,7.15,1.21
15-Apr-16,Levante,Espanyol,2.33,3.34,3.2
11-Apr-16,Dep. La Coruna,Las Palmas,2.06,3.42,3.82
10-Apr-16,Ath Bilbao,Rayo Vallecano,1.54,4.54,5.76
10-Apr-16,Villarreal,Getafe,1.5,4.35,6.88
10-Apr-16,Valencia,Sevilla,2.3,3.56,3.06
10-Apr-16,Gijon,Celta Vigo,2.83,3.41,2.54
9-Apr-16,Betis,Levante,1.88,3.58,4.35
9-Apr-16,Real Sociedad,Barcelona,0,0,0
9-Apr-16,Espanyol,Atl. Madrid,5.28,3.51,1.77
9-Apr-16,Real Madrid,Eibar,1.19,7.66,14.57
8-Apr-16,Granada CF,Malaga,2.28,3.26,3.37
4-Apr-16,Levante,Gijon,2.16,3.37,3.54
3-Apr-16,Sevilla,Real Sociedad,1.58,4.36,5.56
3-Apr-16,Eibar,Villarreal,3.03,3.2,2.5
3-Apr-16,Malaga,Espanyol,1.89,3.47,4.52
3-Apr-16,Ath Bilbao,Granada CF,1.42,4.58,8.38
2-Apr-16,Celta Vigo,Dep. La Coruna,1.73,3.85,4.89
2-Apr-16,Barcelona,Real Madrid,1.54,5.01,5.47
2-Apr-16,Las Palmas,Valencia,2.41,3.31,3.08
2-Apr-16,Atl. Madrid,Betis,1.33,5.06,10.63
1-Apr-16,Rayo Vallecano,Getafe,1.96,3.66,3.88
20-Mar-16,Real Madrid,Sevilla,1.34,5.95,7.92
20-Mar-16,Valencia,Celta Vigo,2.18,3.46,3.41
20-Mar-16,Villarreal,Barcelona,8.03,5.04,1.39
20-Mar-16,Espanyol,Ath Bilbao,2.97,3.31,2.49
19-Mar-16,Betis,Malaga,2.6,3.15,2.93
19-Mar-16,Dep. La Coruna,Levante,1.93,3.52,4.19
19-Mar-16,Granada CF,Rayo Vallecano,2.1,3.57,3.51
19-Mar-16,Real Sociedad,Las Palmas,1.71,3.78,5.22
19-Mar-16,Gijon,Atl. Madrid,7.83,3.85,1.53
18-Mar-16,Getafe,Eibar,2.12,3.29,3.76
14-Mar-16,Granada CF,Espanyol,2.12,3.32,3.73
13-Mar-16,Las Palmas,Real Madrid,7.37,5.42,1.39
13-Mar-16,Ath Bilbao,Betis,1.57,4.02,6.51
13-Mar-16,Sevilla,Villarreal,1.8,3.78,5.3
13-Mar-16,Levante,Valencia,3.06,3.37,2.38
12-Mar-16,Rayo Vallecano,Eibar,2.05,3.58,3.62
12-Mar-16,Atl. Madrid,Dep. La Coruna,1.22,6.08,16.84
12-Mar-16,Celta Vigo,Real Sociedad,2.07,3.54,3.65
12-Mar-16,Barcelona,Getafe,1.06,16.08,31.53
11-Mar-16,Malaga,Gijon,1.65,3.78,5.82
7-Mar-16,Espanyol,Rayo Vallecano,1.86,3.78,4.2
6-Mar-16,Valencia,Atl. Madrid,4.14,3.25,2.03
6-Mar-16,Gijon,Ath Bilbao,4.86,3.6,1.8
6-Mar-16,Real Sociedad,Levante,1.59,4.01,6.15
6-Mar-16,Eibar,Barcelona,12.06,6.01,1.26
6-Mar-16,Betis,Granada CF,2.06,3.4,3.81
5-Mar-16,Dep. La Coruna,Malaga,2.43,3.14,3.2
5-Mar-16,Getafe,Sevilla,4.17,3.79,1.86
5-Mar-16,Villarreal,Las Palmas,1.54,4.09,6.75
5-Mar-16,Real Madrid,Celta Vigo,0,0,0
3-Mar-16,Rayo Vallecano,Barcelona,15.45,8.27,1.17
3-Mar-16,Espanyol,Betis,2.14,3.3,3.72
3-Mar-16,Granada CF,Gijon,1.89,3.51,4.38
2-Mar-16,Levante,Real Madrid,0,0,0
2-Mar-16,Ath Bilbao,Dep. La Coruna,0,0,0
2-Mar-16,Celta Vigo,Villarreal,2.1,3.36,3.72
2-Mar-16,Malaga,Valencia,1.99,3.48,4.01
2-Mar-16,Sevilla,Eibar,1.43,4.76,7.51
1-Mar-16,Las Palmas,Getafe,2,3.41,4.04
1-Mar-16,Atl. Madrid,Real Sociedad,1.4,4.42,9.86
28-Feb-16,Barcelona,Sevilla,1.2,7.68,12.99
28-Feb-16,Dep. La Coruna,Granada CF,1.82,3.54,4.73
28-Feb-16,Valencia,Ath Bilbao,2.07,3.42,3.72
28-Feb-16,Villarreal,Levante,1.73,3.6,5.35
27-Feb-16,Real Sociedad,Malaga,2.08,3.26,3.91
27-Feb-16,Betis,Rayo Vallecano,2.26,3.41,3.27
27-Feb-16,Getafe,Celta Vigo,2.94,3.33,2.49
27-Feb-16,Gijon,Espanyol,2.32,3.27,3.26
27-Feb-16,Real Madrid,Atl. Madrid,1.95,3.46,4.25
26-Feb-16,Eibar,Las Palmas,1.78,3.71,4.79
21-Feb-16,Atl. Madrid,Villarreal,1.46,4.08,8.7
21-Feb-16,Ath Bilbao,Real Sociedad,1.76,3.6,5.09
21-Feb-16,Granada CF,Valencia,2.96,3.31,2.5
21-Feb-16,Malaga,Real Madrid,4.39,3.68,1.84
21-Feb-16,Rayo Vallecano,Sevilla,3.23,3.63,2.19
20-Feb-16,Celta Vigo,Eibar,1.7,3.91,5.03
20-Feb-16,Betis,Gijon,2.06,3.32,3.9
20-Feb-16,Espanyol,Dep. La Coruna,2.3,3.28,3.3
20-Feb-16,Las Palmas,Barcelona,14.4,7.16,1.2
19-Feb-16,Levante,Getafe,2.11,3.37,3.69
17-Feb-16,Gijon,Barcelona,17.56,8.37,1.16
14-Feb-16,Barcelona,Celta Vigo,0,0,0
14-Feb-16,Eibar,Levante,2.07,3.36,3.84
14-Feb-16,Getafe,Atl. Madrid,8.42,4.14,1.47
14-Feb-16,Sevilla,Las Palmas,1.31,5.53,10.22
14-Feb-16,Real Sociedad,Granada CF,1.69,3.81,5.36
13-Feb-16,Dep. La Coruna,Betis,1.86,3.44,4.72
13-Feb-16,Valencia,Espanyol,1.68,3.77,5.47
13-Feb-16,Villarreal,Malaga,2.13,3.2,3.87
13-Feb-16,Real Madrid,Ath Bilbao,1.36,5.36,8.51
12-Feb-16,Gijon,Rayo Vallecano,2.38,3.34,3.1
8-Feb-16,Espanyol,Real Sociedad,2.61,3.18,2.91
7-Feb-16,Granada CF,Real Madrid,11.01,6.15,1.27
7-Feb-16,Celta Vigo,Sevilla,3.06,3.47,2.34
7-Feb-16,Betis,Valencia,2.65,3.17,2.81
7-Feb-16,Levante,Barcelona,20.97,9.07,1.14
6-Feb-16,Gijon,Dep. La Coruna,2.6,3.28,2.85
6-Feb-16,Ath Bilbao,Villarreal,1.83,3.49,4.82
6-Feb-16,Rayo Vallecano,Las Palmas,0,0,0
6-Feb-16,Atl. Madrid,Eibar,0,0,0
5-Feb-16,Malaga,Getafe,1.61,3.79,6.29
1-Feb-16,Dep. La Coruna,Rayo Vallecano,1.91,3.63,4.16
31-Jan-16,Real Madrid,Espanyol,1.1,10.81,25.54
31-Jan-16,Las Palmas,Celta Vigo,2.6,3.3,2.82
31-Jan-16,Valencia,Gijon,1.65,3.85,5.62
31-Jan-16,Sevilla,Levante,1.36,5.05,9.22
30-Jan-16,Real Sociedad,Betis,1.64,3.89,5.74
30-Jan-16,Villarreal,Granada CF,1.53,4.13,7.02
30-Jan-16,Eibar,Malaga,0,0,0
30-Jan-16,Getafe,Ath Bilbao,3.61,3.35,2.14
30-Jan-16,Barcelona,Atl. Madrid,1.53,4.21,6.79
25-Jan-16,Levante,Las Palmas,0,0,0
24-Jan-16,Betis,Real Madrid,7.92,5.42,1.37
24-Jan-16,Dep. La Coruna,Valencia,2.21,3.3,3.5
