Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
22-May-22,Barcelona,Villarreal,2.01,3.94,3.57
22-May-22,Real Sociedad,Atl. Madrid,2.72,3.19,2.83
22-May-22,Sevilla,Ath Bilbao,2.86,3.17,2.71
22-May-22,Alaves,Cadiz CF,4.82,3.93,1.74
22-May-22,Granada CF,Espanyol,1.44,4.83,7.39
22-May-22,Osasuna,Mallorca,2.98,3.32,2.53
22-May-22,Elche,Getafe,3.2,2.94,2.6
21-May-22,Valencia,Celta Vigo,2.64,3.37,2.8
20-May-22,Rayo Vallecano,Levante,1.83,4.06,4.12
20-May-22,Real Madrid,Betis,1.53,4.96,5.37
15-May-22,Ath Bilbao,Osasuna,1.49,4.59,6.79
15-May-22,Atl. Madrid,Sevilla,1.97,3.09,4.76
15-May-22,Betis,Granada CF,1.56,4.57,5.77
15-May-22,Cadiz CF,Real Madrid,2.71,3.54,2.62
15-May-22,Celta Vigo,Elche,1.36,5.16,9.2
15-May-22,Getafe,Barcelona,3.75,3.36,2.12
15-May-22,Levante,Alaves,2.89,3.74,2.34
15-May-22,Mallorca,Rayo Vallecano,1.78,3.52,5.28
15-May-22,Villarreal,Real Sociedad,2.19,3.38,3.55
14-May-22,Espanyol,Valencia,2.81,3.37,2.61
12-May-22,Real Madrid,Levante,1.41,5.63,6.76
12-May-22,Rayo Vallecano,Villarreal,4.27,3.69,1.88
12-May-22,Real Sociedad,Cadiz CF,1.61,3.84,6.42
11-May-22,Elche,Atl. Madrid,7.23,3.96,1.55
11-May-22,Sevilla,Mallorca,1.6,3.91,6.48
11-May-22,Alaves,Espanyol,2.14,3.43,3.6
11-May-22,Osasuna,Getafe,2.58,2.87,3.34
10-May-22,Barcelona,Celta Vigo,1.42,5.08,7.08
10-May-22,Granada CF,Ath Bilbao,3.68,3.4,2.13
10-May-22,Valencia,Betis,3.43,3.41,2.21
8-May-22,Atl. Madrid,Real Madrid,1.82,3.74,4.56
8-May-22,Espanyol,Osasuna,2.39,3.3,3.19
8-May-22,Villarreal,Sevilla,2.12,3.4,3.69
8-May-22,Getafe,Rayo Vallecano,2.22,3.01,3.94
7-May-22,Betis,Barcelona,3.05,3.72,2.28
7-May-22,Cadiz CF,Elche,1.67,3.86,5.68
7-May-22,Celta Vigo,Alaves,1.81,3.58,4.93
7-May-22,Ath Bilbao,Valencia,1.43,4.61,8.28
7-May-22,Mallorca,Granada CF,1.97,3.43,4.2
6-May-22,Levante,Real Sociedad,3.42,3.49,2.19
2-May-22,Getafe,Betis,2.9,3.1,2.7
1-May-22,Barcelona,Mallorca,1.26,6.57,11.59
1-May-22,Rayo Vallecano,Real Sociedad,3.84,3.26,2.13
1-May-22,Granada CF,Celta Vigo,2.92,3.32,2.54
1-May-22,Elche,Osasuna,2.71,3.09,2.91
30-Apr-22,Ath Bilbao,Atl. Madrid,2.86,2.99,2.84
30-Apr-22,Valencia,Levante,2.12,3.41,3.7
30-Apr-22,Real Madrid,Espanyol,1.45,4.82,7.14
30-Apr-22,Alaves,Villarreal,3.48,3.41,2.19
29-Apr-22,Sevilla,Cadiz CF,1.55,3.99,7.15
24-Apr-22,Barcelona,Rayo Vallecano,1.32,5.68,9.87
21-Apr-22,Real Sociedad,Barcelona,3.36,3.5,2.22
21-Apr-22,Cadiz CF,Ath Bilbao,3.26,2.96,2.57
21-Apr-22,Espanyol,Rayo Vallecano,2.71,3.12,2.91
21-Apr-22,Levante,Sevilla,3.52,3.39,2.2
20-Apr-22,Osasuna,Real Madrid,4.12,3.73,1.91
20-Apr-22,Celta Vigo,Getafe,2.13,3.06,4.19
20-Apr-22,Atl. Madrid,Granada CF,1.37,5.02,9.18
19-Apr-22,Villarreal,Valencia,1.33,5.66,9.34
19-Apr-22,Betis,Elche,1.46,4.49,7.76
19-Apr-22,Mallorca,Alaves,1.89,3.31,4.89
18-Apr-22,Barcelona,Cadiz CF,1.18,7.71,16.35
17-Apr-22,Sevilla,Real Madrid,2.99,3.35,2.5
17-Apr-22,Ath Bilbao,Celta Vigo,1.78,3.6,5.06
17-Apr-22,Atl. Madrid,Espanyol,1.36,5,9.81
17-Apr-22,Granada CF,Levante,2.36,3.37,3.18
16-Apr-22,Getafe,Villarreal,3.34,3.07,2.44
16-Apr-22,Valencia,Osasuna,2.28,3.25,3.45
16-Apr-22,Alaves,Rayo Vallecano,2.77,3.09,2.86
16-Apr-22,Elche,Mallorca,2.9,2.89,2.91
15-Apr-22,Real Sociedad,Betis,2.02,3.56,3.87
11-Apr-22,Rayo Vallecano,Valencia,2.39,3.25,3.24
10-Apr-22,Levante,Barcelona,7.15,4.95,1.44
10-Apr-22,Elche,Real Sociedad,4.71,3.51,1.86
10-Apr-22,Espanyol,Celta Vigo,2.9,3.21,2.64
10-Apr-22,Osasuna,Alaves,2.03,3.29,4.17
9-Apr-22,Real Madrid,Getafe,1.43,4.65,8.38
9-Apr-22,Villarreal,Ath Bilbao,2.63,3.23,2.92
9-Apr-22,Mallorca,Atl. Madrid,4.28,3.2,2.05
9-Apr-22,Cadiz CF,Betis,3.37,3.23,2.34
8-Apr-22,Sevilla,Granada CF,1.42,4.71,8.5
4-Apr-22,Real Sociedad,Espanyol,1.56,4.06,6.77
3-Apr-22,Barcelona,Sevilla,1.44,4.66,7.99
3-Apr-22,Granada CF,Rayo Vallecano,2.8,3.09,2.82
3-Apr-22,Valencia,Cadiz CF,2.11,3.21,4.01
3-Apr-22,Betis,Osasuna,1.95,3.4,4.3
3-Apr-22,Ath Bilbao,Elche,1.46,4.63,7.6
2-Apr-22,Atl. Madrid,Alaves,1.4,4.69,9.34
2-Apr-22,Celta Vigo,Real Madrid,4.43,3.77,1.83
2-Apr-22,Levante,Villarreal,5.11,4.23,1.65
2-Apr-22,Getafe,Mallorca,2,3.14,4.54
20-Mar-22,Real Madrid,Barcelona,2.31,3.49,3.21
20-Mar-22,Sevilla,Real Sociedad,2.14,3.19,3.93
20-Mar-22,Cadiz CF,Villarreal,3.73,3.36,2.12
20-Mar-22,Celta Vigo,Betis,2.15,3.42,3.67
20-Mar-22,Espanyol,Mallorca,2.19,3.38,3.55
19-Mar-22,Rayo Vallecano,Atl. Madrid,4.15,3.19,2.08
19-Mar-22,Osasuna,Levante,1.89,3.6,4.42
19-Mar-22,Elche,Valencia,2.75,3.18,2.8
19-Mar-22,Alaves,Granada CF,2.01,3.31,4.26
18-Mar-22,Ath Bilbao,Getafe,1.68,3.45,6.65
14-Mar-22,Mallorca,Real Madrid,6.1,4.23,1.58
13-Mar-22,Barcelona,Osasuna,1.32,5.55,9.93
13-Mar-22,Real Sociedad,Alaves,1.65,3.72,6.37
13-Mar-22,Betis,Ath Bilbao,2.51,3.24,3.07
13-Mar-22,Rayo Vallecano,Sevilla,3.22,3.14,2.48
12-Mar-22,Getafe,Valencia,2.21,3,4
12-Mar-22,Villarreal,Celta Vigo,1.63,4.28,5.39
12-Mar-22,Granada CF,Elche,2.4,3.13,3.34
12-Mar-22,Levante,Espanyol,2.28,3.38,3.35
11-Mar-22,Atl. Madrid,Cadiz CF,1.37,4.71,10.67
7-Mar-22,Ath Bilbao,Levante,1.52,4.32,6.86
6-Mar-22,Betis,Atl. Madrid,3.57,3.22,2.26
6-Mar-22,Celta Vigo,Mallorca,1.93,3.28,4.69
6-Mar-22,Elche,Barcelona,8.05,4.93,1.42
6-Mar-22,Cadiz CF,Rayo Vallecano,2.51,3.07,3.22
5-Mar-22,Real Madrid,Real Sociedad,1.51,4.53,6.66
5-Mar-22,Valencia,Granada CF,1.88,3.62,4.42
5-Mar-22,Espanyol,Getafe,2.22,3.06,3.81
5-Mar-22,Osasuna,Villarreal,3.47,3.32,2.25
4-Mar-22,Alaves,Sevilla,4.73,3.17,1.97
2-Mar-22,Mallorca,Real Sociedad,3.24,3.13,2.48
28-Feb-22,Granada CF,Cadiz CF,2.14,3.14,4.03
27-Feb-22,Barcelona,Ath Bilbao,1.52,4.27,7.06
27-Feb-22,Real Sociedad,Osasuna,2.24,3.07,3.81
27-Feb-22,Sevilla,Betis,2.26,3.24,3.54
27-Feb-22,Villarreal,Espanyol,1.54,4.32,6.6
26-Feb-22,Atl. Madrid,Celta Vigo,1.73,3.47,5.86
26-Feb-22,Rayo Vallecano,Real Madrid,6.17,4.21,1.57
26-Feb-22,Getafe,Alaves,1.95,3.07,5.05
26-Feb-22,Mallorca,Valencia,2.35,3.2,3.36
25-Feb-22,Levante,Elche,2.07,3.36,3.91
21-Feb-22,Celta Vigo,Levante,1.64,3.95,5.75
20-Feb-22,Ath Bilbao,Real Sociedad,2.3,3.06,3.65
20-Feb-22,Betis,Mallorca,1.55,4.31,6.37
20-Feb-22,Valencia,Barcelona,3.69,3.77,2
20-Feb-22,Espanyol,Sevilla,3.76,3.18,2.2
19-Feb-22,Real Madrid,Alaves,1.21,7.12,15.33
19-Feb-22,Cadiz CF,Getafe,3.15,2.81,2.77
19-Feb-22,Osasuna,Atl. Madrid,3.71,3.16,2.22
19-Feb-22,Granada CF,Villarreal,4.45,3.57,1.89
18-Feb-22,Elche,Rayo Vallecano,3.05,2.96,2.7
16-Feb-22,Atl. Madrid,Levante,1.26,6.03,12.67
14-Feb-22,Mallorca,Ath Bilbao,3.15,2.99,2.63
13-Feb-22,Espanyol,Barcelona,5.43,4.15,1.64
13-Feb-22,Real Sociedad,Granada CF,1.37,4.92,9.87
13-Feb-22,Levante,Betis,3.3,3.58,2.21
13-Feb-22,Alaves,Valencia,2.66,3.08,2.99
12-Feb-22,Atl. Madrid,Getafe,1.5,4.02,8.23
12-Feb-22,Rayo Vallecano,Osasuna,2.18,3.09,3.93
12-Feb-22,Villarreal,Real Madrid,2.78,3.37,2.64
12-Feb-22,Cadiz CF,Celta Vigo,4.24,3.26,2.04
11-Feb-22,Sevilla,Elche,1.41,4.52,9.77
7-Feb-22,Ath Bilbao,Espanyol,1.63,3.81,6.32
6-Feb-22,Real Madrid,Granada CF,1.27,6.05,11.87
6-Feb-22,Betis,Villarreal,2.46,3.5,2.94
6-Feb-22,Barcelona,Atl. Madrid,2.35,3.34,3.23
6-Feb-22,Valencia,Real Sociedad,3.72,3.29,2.17
5-Feb-22,Osasuna,Sevilla,3.79,3.07,2.26
5-Feb-22,Celta Vigo,Rayo Vallecano,1.97,3.4,4.25
5-Feb-22,Mallorca,Cadiz CF,1.88,3.38,4.77
5-Feb-22,Elche,Alaves,2.44,2.97,3.45
4-Feb-22,Getafe,Levante,2.04,3.11,4.45
23-Jan-22,Alaves,Barcelona,5.61,3.9,1.66
23-Jan-22,Rayo Vallecano,Ath Bilbao,2.74,2.98,3.01
23-Jan-22,Real Sociedad,Getafe,1.76,3.35,5.96
23-Jan-22,Real Madrid,Elche,1.18,7.92,16.67
23-Jan-22,Granada CF,Osasuna,2.61,3.11,3.02
22-Jan-22,Atl. Madrid,Valencia,1.41,4.66,8.74
22-Jan-22,Sevilla,Celta Vigo,1.93,3.27,4.66
22-Jan-22,Villarreal,Mallorca,1.54,4.13,6.97
22-Jan-22,Levante,Cadiz CF,1.74,3.7,5.21
21-Jan-22,Espanyol,Betis,3.15,3.45,2.35
20-Jan-22,Getafe,Granada CF,2.03,3.1,4.53
19-Jan-22,Valencia,Sevilla,3.21,3.08,2.5
19-Jan-22,Celta Vigo,Osasuna,1.77,3.63,5.05
18-Jan-22,Cadiz CF,Espanyol,3.15,3.13,2.52
18-Jan-22,Betis,Alaves,1.55,4.21,6.44
16-Jan-22,Elche,Villarreal,5.82,4.07,1.61
10-Jan-22,Espanyol,Elche,1.78,3.63,5.04
9-Jan-22,Villarreal,Atl. Madrid,2.61,3.19,2.93
9-Jan-22,Alaves,Ath Bilbao,4.14,3.29,2.04
9-Jan-22,Osasuna,Cadiz CF,1.62,3.69,6.71
9-Jan-22,Sevilla,Getafe,1.58,3.66,7.75
9-Jan-22,Rayo Vallecano,Betis,2.84,3.4,2.57
8-Jan-22,Real Madrid,Valencia,1.36,5.4,8.85
8-Jan-22,Granada CF,Barcelona,4.8,3.97,1.74
8-Jan-22,Real Sociedad,Celta Vigo,1.87,3.49,4.7
8-Jan-22,Levante,Mallorca,2.18,3.27,3.67
3-Jan-22,Cadiz CF,Sevilla,6.28,3.59,1.67
3-Jan-22,Osasuna,Ath Bilbao,3.5,2.93,2.45
3-Jan-22,Villarreal,Levante,1.39,5.31,7.78
2-Jan-22,Mallorca,Barcelona,3.79,3.2,2.18
2-Jan-22,Alaves,Real Sociedad,4.71,3.39,1.89
2-Jan-22,Betis,Celta Vigo,1.84,3.73,4.44
2-Jan-22,Atl. Madrid,Rayo Vallecano,1.46,4.34,8.35
2-Jan-22,Elche,Granada CF,2.5,3.16,3.13
2-Jan-22,Getafe,Real Madrid,6.67,4.1,1.56
31-Dec-21,Valencia,Espanyol,1.82,3.73,4.56
22-Dec-21,Ath Bilbao,Real Madrid,3.35,3.47,2.21
22-Dec-21,Granada CF,Atl. Madrid,6.33,4.05,1.58
21-Dec-21,Sevilla,Barcelona,2.41,3.22,3.21
21-Dec-21,Villarreal,Alaves,1.4,5.02,8.3
20-Dec-21,Levante,Valencia,3.03,3.37,2.44
19-Dec-21,Real Madrid,Cadiz CF,1.12,9.69,24.54
19-Dec-21,Getafe,Osasuna,2.3,2.92,3.88
19-Dec-21,Ath Bilbao,Betis,2.19,3.45,3.44
19-Dec-21,Granada CF,Mallorca,2.45,3.12,3.26
18-Dec-21,Sevilla,Atl. Madrid,2.98,2.96,2.77
18-Dec-21,Barcelona,Elche,1.3,5.62,11.3
18-Dec-21,Real Sociedad,Villarreal,2.24,3.31,3.46
18-Dec-21,Rayo Vallecano,Alaves,1.73,3.61,5.52
17-Dec-21,Celta Vigo,Espanyol,1.98,3.42,4.17
13-Dec-21,Cadiz CF,Granada CF,2.63,3.07,3.04
12-Dec-21,Real Madrid,Atl. Madrid,1.86,3.63,4.47
12-Dec-21,Betis,Real Sociedad,2.33,3.32,3.25
12-Dec-21,Osasuna,Barcelona,4.18,3.42,1.97
12-Dec-21,Villarreal,Rayo Vallecano,1.76,3.81,4.88
11-Dec-21,Ath Bilbao,Sevilla,2.45,2.97,3.43
11-Dec-21,Valencia,Elche,1.65,3.75,6.08
11-Dec-21,Alaves,Getafe,2.57,2.84,3.42
11-Dec-21,Espanyol,Levante,1.96,3.54,4.1
10-Dec-21,Mallorca,Celta Vigo,2.87,2.94,2.88
