Date,HomeTeam,AwayTeam,HomeBet,DrawBet,AwayBet
01 Jun 2013,Celta Vigo,Espanyol,1.43,4.58,7.11
01 Jun 2013,Dep. La Coruna,Real Sociedad,2.57,3.63,2.57
01 Jun 2013,Granada CF,Getafe,2.09,3.44,3.51
01 Jun 2013,Levante,Betis,3.29,3.46,2.17
01 Jun 2013,Mallorca,Valladolid,1.48,4.35,6.54
01 Jun 2013,Rayo Vallecano,Ath Bilbao,2.08,3.50,3.43
01 Jun 2013,Sevilla,Valencia,3.03,3.46,2.30
01 Jun 2013,Zaragoza,Atl. Madrid,2.40,3.49,2.85
01 Jun 2013,Barcelona,Malaga,1.25,6.20,10.59
01 Jun 2013,Real Madrid,Osasuna,1.26,6.11,10.27
26 May 2013,Ath Bilbao,Levante,1.38,4.57,8.55
26 May 2013,Atl. Madrid,Mallorca,1.62,4.13,5.12
26 May 2013,Betis,Zaragoza,1.96,3.48,3.88
26 May 2013,Espanyol,Barcelona,5.31,4.10,1.60
26 May 2013,Getafe,Rayo Vallecano,2.16,3.49,3.24
26 May 2013,Malaga,Dep. La Coruna,2.20,3.51,3.13
26 May 2013,Osasuna,Sevilla,2.41,3.38,2.88
26 May 2013,Real Sociedad,Real Madrid,2.14,3.76,3.11
26 May 2013,Valencia,Granada CF,1.26,5.93,10.62
26 May 2013,Valladolid,Celta Vigo,2.49,3.39,2.76
20 May 2013,Mallorca,Betis,2.32,3.59,2.89
19 May 2013,Barcelona,Valladolid,1.22,6.78,12.22
19 May 2013,Zaragoza,Ath Bilbao,1.79,3.64,4.48
19 May 2013,Dep. La Coruna,Espanyol,1.58,4.11,5.55
19 May 2013,Levante,Rayo Vallecano,2.42,3.34,2.93
18 May 2013,Sevilla,Real Sociedad,1.83,3.85,4.02
18 May 2013,Granada CF,Osasuna,2.21,3.02,3.72
18 May 2013,Getafe,Valencia,4.99,3.72,1.72
13 May 2013,Real Sociedad,Granada CF,1.47,4.43,6.70
12 May 2013,Malaga,Sevilla,2.89,3.42,2.40
12 May 2013,Atl. Madrid,Barcelona,3.40,3.49,2.11
12 May 2013,Betis,Celta Vigo,1.75,3.75,4.55
12 May 2013,Rayo Vallecano,Valencia,3.44,3.48,2.10
11 May 2013,Espanyol,Real Madrid,3.82,3.55,1.96
11 May 2013,Osasuna,Getafe,2.06,3.29,3.81
11 May 2013,Valladolid,Dep. La Coruna,2.34,3.26,3.11
11 May 2013,Ath Bilbao,Mallorca,1.65,3.88,5.31
10 May 2013,Levante,Zaragoza,2.70,3.30,2.61
08 May 2013,Real Madrid,Malaga,1.25,6.32,10.87
08 May 2013,Celta Vigo,Atl. Madrid,3.31,3.38,2.20
06 May 2013,Getafe,Real Sociedad,3.59,3.40,2.06
05 May 2013,Barcelona,Betis,1.23,6.30,11.98
05 May 2013,Sevilla,Espanyol,1.51,4.10,6.58
05 May 2013,Zaragoza,Rayo Vallecano,2.16,3.34,3.38
05 May 2013,Mallorca,Levante,1.67,3.76,5.26
04 May 2013,Dep. La Coruna,Atl. Madrid,3.48,3.33,2.13
04 May 2013,Real Madrid,Valladolid,1.16,7.46,16.30
04 May 2013,Granada CF,Malaga,2.35,3.36,3.00
04 May 2013,Valencia,Osasuna,1.40,4.57,8.03
03 May 2013,Celta Vigo,Ath Bilbao,2.41,3.29,2.97
29 Apr 2013,Betis,Dep. La Coruna,1.89,3.65,3.99
28 Apr 2013,Real Sociedad,Valencia,2.36,3.36,2.99
28 Apr 2013,Valladolid,Sevilla,3.00,3.38,2.33
28 Apr 2013,Malaga,Getafe,1.60,3.82,5.88
